fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
adbm_13_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_13_20,ADBM,10,13,0.13,2.0,0.4,0.3,0.3,3,0.3,0.1,1.1666666666666667,1.3,1.1495647062287127,0.9628196592573635,1.925,1.5,0.7071067811865476,2.302585092994046,1.25,0.826898230594723,0.02,0.03,0.06,0.09,3.137931034482759,0.0,0,0.525,0.24999999999999997,0.24019223070763066,1.0006944444444446
adbm_13_40,ADBM,14,57,0.29081632653061223,2.0,0.35714285714285715,0.14285714285714285,0.5,1,0.14285714285714285,0.5,1.3333333333333333,4.071428571428571,1.1003790723204718,0.6977958526789945,1.9699341630591634,2.9051724137931036,1.0213243599737853,4.7535901911063645,1.0,0.7069979536705222,0.0,0.5255102040816326,0.18877551020408162,0.5867346938775511,3.61472602739726,0.0,0,0.8507086167800454,0.6307153164296021,0.6515136619905165,0.6265702788907572
adbm_14_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_14_20,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_14_40,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_15_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_15_20,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_15_40,ADBM,13,9,0.05325443786982249,3.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,4,0.3076923076923077,0.0,1.0,0.6923076923076923,0.6938886664887108,0.6938886664887108,2.3076923076923075,2.25,1.2583057392117916,1.3862943611198906,1.3076923076923077,0.7314228762270926,0.029585798816568046,0.0,0.0,0.0,1.0526315789473686,0.0,0,0.0,0.0,0.0,1.5641025641025645
adbm_16_10,ADBM,5,6,0.24,3.0,0.2,0.2,0.6,2,0.2,0.2,1.0,1.2,0.9128709291752768,0.9128709291752768,2.533333333333333,2.6666666666666665,0.5773502691896258,1.0986122886681098,1.3333333333333333,0.950146187582615,0.12,0.08,0.04,0.04,1.6785714285714286,0.0,0,0.49000000000000005,0.75,0.33333333333333337,1.088888888888889
adbm_16_20,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_16_40,ADBM,6,5,0.1388888888888889,1.0,0.16666666666666666,0.3333333333333333,0.5,3,0.3333333333333333,0.0,0.8,0.8333333333333334,0.4898979485566356,0.9033271832508971,2.5,2.5,0.7071067811865476,0.6931471805599453,1.2857142857142858,0.6196773353931866,0.08333333333333333,0.0,0.027777777777777776,0.0,0.6363636363636365,0.0,0,0.1111111111111111,0.0,0.0,1.1
adbm_17_10,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_17_20,ADBM,8,6,0.09375,2.0,0.25,0.5,0.25,2,0.5,0.0,0.6666666666666666,0.75,0.6172133998483676,1.1818736805705579,2.0,1.5,0.5773502691896257,1.3862943611198906,1.25,0.7126966450997984,0.03125,0.0,0.03125,0.0,0.7142857142857144,0.0,0,0.25,0.0,0.0,0.5714285714285714
adbm_17_40,ADBM,8,8,0.125,3.0,0.25,0.375,0.375,2,0.375,0.0,0.8333333333333334,1.0,0.7559289460184544,0.9258200997725514,2.125,2.0,0.0,1.6094379124341003,1.2,0.7559289460184545,0.078125,0.0,0.046875,0.03125,0.7777777777777777,0.0,0,0.5,0.0,0.0,0.6964285714285714
adbm_18_10,ADBM,4,2,0.125,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.1547005383792515,1.1547005383792515,1.5,1.0,0.0,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3333333333333333
adbm_18_20,ADBM,7,9,0.1836734693877551,2.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,0.2857142857142857,0.2857142857142857,1.25,1.2857142857142858,1.247219128924647,0.865431218188735,1.7023809523809526,1.7142857142857142,0.7559289460184545,1.9459101490553132,1.0,0.9896584604361027,0.0,0.10204081632653061,0.0,0.08163265306122448,1.7096774193548385,0.0,0,0.45714285714285713,0.8666666666666666,0.4811252243246882,0.4718915343915344
adbm_18_40,ADBM,11,24,0.19834710743801653,2.0,0.36363636363636365,0.09090909090909091,0.5454545454545454,2,0.18181818181818182,0.36363636363636365,1.4285714285714286,2.1818181818181817,1.3095535710903758,0.6422616289332564,2.1262626262626263,2.8636363636363638,1.2069423999139135,3.091042453358316,1.1111111111111112,1.0506281190052191,0.0743801652892562,0.15702479338842976,0.04132231404958678,0.2975206611570248,2.0252100840336134,0.0,0,0.5883116883116883,0.5594444444444444,0.8200327455069729,0.9684203142536475
adbm_19_10,ADBM,7,4,0.08163265306122448,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,2,0.42857142857142855,0.0,1.0,0.5714285714285714,0.9354143466934854,0.9354143466934854,1.7142857142857142,1.3333333333333333,0.5773502691896257,1.0986122886681098,1.0,0.6614378277661477,0.02040816326530612,0.0,0.0,0.0,0.75,0.0,0,0.0,0.0,0.0,0.5714285714285715
adbm_19_20,ADBM,3,2,0.2222222222222222,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8660254037844388,0.8660254037844388,2.0,2.0,0.0,0.0,1.3333333333333333,0.8660254037844388,0.1111111111111111,0.0,0.0,0.0,1.25,0.0,0,0.0,0.0,0.0,1.0
adbm_19_40,ADBM,11,18,0.1487603305785124,2.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,2,0.18181818181818182,0.2727272727272727,1.0,1.6363636363636365,1.1682528899235878,0.957427107756338,1.9333333333333333,1.9,0.7181848464596079,2.995732273553991,1.0526315789473684,1.0616781498303338,0.01652892561983471,0.09917355371900827,0.049586776859504134,0.09917355371900827,2.084112149532711,0.0,0,0.712121212121212,0.5333333333333333,0.4740162001711453,0.6497777777777778
