fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
atn_5_10,ATN,10,19,0.19,3.0,0.3,0.3,0.4,2,0.1,0.6,1.0,1.9,0.8395428851933614,0.8395428851933614,2.4555555555555557,3.730769230769231,0.7775701798650618,3.258096538021482,1.2692307692307692,1.131544947129621,0.19,0.15,0.05,0.05,2.751065643648764,0.0,0,0.5428571428571429,0.6291666666666667,0.43033148291193524,1.4744855967078188
adbm_5_10,ADBM,10,31,0.31,2.0,0.2,0.2,0.6,2,0.1,0.6,1.0,3.1,0.9180806110166263,0.7820686686437927,3.1025,4.627118644067797,1.1729465561618408,4.07753744390572,1.0,0.8439319084020895,0.05,0.59,0.0,0.1,1.8159570901776738,0.0,0,0.6222222222222222,0.9404761904761904,0.8901793947506927,1.7078402777777775
niche_5_10,Niche,10,13,0.13,4.0,0.5,0.4,0.1,3,0.1,0.4,1.2,1.3,1.0908742249324435,1.1495647062287127,1.8888888888888886,3.066666666666667,0.7037315505489967,2.70805020110221,1.2941176470588236,1.6297690853405848,0.09,0.09,0.03,0.02,2.0612244897959187,0.0,0,0.39166666666666666,0.6722222222222222,0.4729130191131595,1.0534979423868314
cascade_5_10,Cascade,10,29,0.29,2.0,0.1,0.1,0.8,2,0.1,0.6,1.0,2.9,0.6982226459074686,0.7528516273017386,3.1245555555555558,4.075,1.384668802388388,3.6888794541139363,1.1714285714285715,0.3914801463431356,0.21,0.29,0.2,0.17,2.4768211920529803,0.0,3,0.547420634920635,0.5990476190476188,0.9864218656652841,0.8948626748971193
random_5_10,Random,10,26,0.26,1.0,0.0,0.1,0.9,4,0.0,0.3,0.9,2.6,0.5191911982388868,0.4865042554105199,1.863752793864052e16,NaN,NaN,0.0,1.4186046511627908,0.826898230594723,0.11,0.05,0.05,0.03,1.7281770816772428,0.9,5,0.3713888888888889,0.5111111111111111,2.1661735138967266,1.7777777777777777
maxent_5_10,MaxEnt,10,24,0.24,1.0,0.1,0.2,0.7,3,0.0,0.7,0.8888888888888888,2.4,0.5957669608202004,0.6860605019571372,23.456249999999997,4.666666666666667,1.1293194051465598,3.1780538303479458,1.4878048780487805,0.8958064164776168,0.15,0.05,0.05,0.09,0.9064911484339537,0.6,5,0.3361111111111111,0.6222222222222221,7.263771044826966,80.68580729166663
ltm_6_10,LTM,10,6,0.06,2.0,0.6,0.5,-0.1,3,0.1,0.2,1.25,0.6,1.405456737852613,1.1653431646335017,2.1,1.6666666666666667,1.1547005383792517,1.0986122886681098,1.0,1.8921540406584891,0.0,0.0,0.0,0.01,2.333333333333333,0.2,0,0.15,0.0,1.632993161855452,2.5444444444444443
atn_6_10,ATN,10,10,0.1,2.0,0.3,0.1,0.6,6,0.1,0.2,1.2857142857142858,1.0,0.9428090415820634,0.4714045207910317,3.1,4.0,2.160246899469287,1.3862943611198906,1.2307692307692308,0.816496580927726,0.07,0.01,0.0,0.03,1.0408163265306123,0.0,0,0.25833333333333336,0.23809523809523808,1.2649110640673518,3.4333333333333336
adbm_6_10,ADBM,10,18,0.18,2.0,0.3,0.1,0.6,3,0.2,0.3,1.2857142857142858,1.8,1.2505142974914172,0.7768954430890012,2.257142857142857,2.857142857142857,1.167320591199077,2.6390573296152584,1.0526315789473684,1.1172668984443226,0.03,0.16,0.0,0.14,1.4633431085043989,0.0,0,0.4533333333333333,0.6410714285714286,0.7670030318021245,0.9608276643990928
niche_6_10,Niche,10,9,0.09,4.0,0.6,0.2,0.2,3,0.2,0.1,2.0,0.9,1.7723683131859849,0.6307180135528295,1.56,1.8333333333333333,0.9831920802501751,1.791759469228055,1.5,1.5537908861780023,0.03,0.01,0.0,0.1,4.6277056277056285,0.0,0,0.5666666666666667,0.42000000000000004,0.5962847939999439,0.6026666666666667
