fw_ID,model,S_equ,connectance_equ,prop_basal_equ,mx_tl_equ,mean_FCL_equ,closed_loops_equ,isolated_equ,illogical_equ
adbm_31,ADBM,9,0.20987654320987653,0.1111111111111111,1.345679012345679,2.5714285714285716,0,0,
adbm_32,ADBM,2,0.25,0.5,1.25,1.0,0,0,
adbm_33,ADBM,6,0.3611111111111111,0.3333333333333333,1.5833333333333333,2.1666666666666665,0,0,
adbm_34,ADBM,6,0.1388888888888889,0.3333333333333333,1.1666666666666667,1.25,0,0,
adbm_35,ADBM,4,0.25,0.25,1.3125,1.3333333333333333,0,0,
adbm_36,ADBM,10,0.18,0.2,1.2799999999999998,2.6923076923076925,0,0,
adbm_37,ADBM,8,0.09375,0.375,1.125,1.5,0,0,
adbm_38,ADBM,10,0.14,0.4,1.18,1.5714285714285714,0,0,
adbm_39,ADBM,13,0.13609467455621302,0.23076923076923078,1.207100591715976,3.1,0,0,
adbm_4,ADBM,8,0.265625,0.125,1.453125,2.4166666666666665,0,0,
adbm_40,ADBM,6,0.2222222222222222,0.16666666666666666,1.3611111111111114,2.6,0,0,
adbm_41,ADBM,13,0.15384615384615385,0.23076923076923078,1.2662721893491122,2.923076923076923,0,0,
adbm_42,ADBM,7,0.1836734693877551,0.42857142857142855,1.204081632653061,3.5,0,0,
adbm_43,ADBM,5,0.28,0.4,1.3599999999999999,1.3333333333333333,0,0,
adbm_44,ADBM,2,0.25,0.5,1.25,1.0,0,0,
adbm_45,ADBM,8,0.34375,0.125,1.484375,2.4166666666666665,0,0,
adbm_46,ADBM,14,0.2193877551020408,0.07142857142857142,1.2959183673469388,3.933333333333333,0,0,
adbm_47,ADBM,13,0.17159763313609466,0.23076923076923078,1.224852071005917,3.057142857142857,0,0,
adbm_48,ADBM,10,0.19,0.4,1.3199999999999998,1.75,0,0,
adbm_49,ADBM,0,0.0,0.0,NaN,NaN,0,0,
adbm_5,ADBM,6,0.19444444444444445,0.16666666666666666,1.2500000000000002,1.4,0,0,
adbm_50,ADBM,10,0.39,0.2,1.5899999999999999,3.388888888888889,0,0,
adbm_51,ADBM,8,0.296875,0.25,1.421875,1.9,0,0,
adbm_52,ADBM,7,0.14285714285714285,0.42857142857142855,1.2040816326530612,2.2,0,0,
adbm_53,ADBM,7,0.16326530612244897,0.14285714285714285,1.2448979591836735,1.8,0,0,
adbm_54,ADBM,6,0.1388888888888889,0.3333333333333333,1.1944444444444444,1.6666666666666667,0,0,
adbm_55,ADBM,8,0.296875,0.125,1.46875,2.7142857142857144,0,0,
adbm_56,ADBM,8,0.171875,0.125,1.296875,2.2857142857142856,0,0,
adbm_57,ADBM,9,0.24691358024691357,0.1111111111111111,1.3580246913580245,2.3157894736842106,0,0,
adbm_58,ADBM,5,0.36,0.2,1.56,2.1666666666666665,0,0,
adbm_59,ADBM,9,0.18518518518518517,0.3333333333333333,1.2469135802469136,1.6666666666666667,0,0,
adbm_6,ADBM,4,0.3125,0.25,1.4375,1.6666666666666667,0,0,
adbm_60,ADBM,6,0.1111111111111111,0.3333333333333333,1.1388888888888888,1.3333333333333333,0,0,
adbm_61,ADBM,6,0.1388888888888889,0.5,1.1666666666666667,1.25,0,0,
adbm_62,ADBM,4,0.3125,0.25,1.375,1.5,0,0,
adbm_63,ADBM,10,0.1,0.3,1.1700000000000004,2.1666666666666665,0,0,
adbm_64,ADBM,8,0.265625,0.125,1.34375,2.0,0,0,
adbm_65,ADBM,11,0.14049586776859505,0.36363636363636365,1.2231404958677687,3.2857142857142856,0,0,
adbm_66,ADBM,4,0.25,0.5,1.3125,1.3333333333333333,0,0,
adbm_67,ADBM,5,0.16,0.2,1.2,2.0,0,0,
adbm_68,ADBM,0,0.0,0.0,NaN,NaN,0,0,
adbm_69,ADBM,8,0.140625,0.375,1.203125,1.5714285714285714,0,0,
adbm_7,ADBM,8,0.296875,0.125,1.375,2.0,0,0,
adbm_70,ADBM,6,0.3611111111111111,0.16666666666666666,1.5277777777777777,2.3333333333333335,0,0,
adbm_71,ADBM,9,0.1111111111111111,0.3333333333333333,1.1234567901234567,3.8,0,0,
adbm_72,ADBM,8,0.125,0.375,1.171875,1.8,0,0,
adbm_73,ADBM,2,0.25,0.5,1.25,1.0,0,0,
adbm_74,ADBM,4,0.1875,0.5,1.1875,1.0,0,0,
adbm_75,ADBM,7,0.2857142857142857,0.14285714285714285,1.5102040816326527,3.0,0,0,
adbm_76,ADBM,9,0.09876543209876543,0.2222222222222222,1.1111111111111112,2.75,0,0,
adbm_77,ADBM,5,0.24,0.4,1.24,1.0,0,0,
adbm_78,ADBM,12,0.20833333333333334,0.08333333333333333,1.4305555555555554,3.86046511627907,0,0,
adbm_79,ADBM,10,0.2,0.1,1.26,3.5,0,0,
adbm_8,ADBM,7,0.14285714285714285,0.14285714285714285,1.2244897959183674,1.6,0,0,
adbm_80,ADBM,10,0.11,0.2,1.19,2.1666666666666665,0,0,
adbm_81,ADBM,12,0.09722222222222222,0.16666666666666666,1.1319444444444444,1.6666666666666667,0,0,
adbm_82,ADBM,3,0.3333333333333333,0.3333333333333333,1.4444444444444444,1.5,0,0,
adbm_83,ADBM,7,0.16326530612244897,0.5714285714285714,1.2244897959183676,1.4285714285714286,0,0,
adbm_84,ADBM,5,0.24,0.2,1.52,2.6666666666666665,0,0,
adbm_85,ADBM,2,0.25,0.5,1.25,1.0,0,0,
adbm_86,ADBM,8,0.25,0.25,1.40625,2.2142857142857144,0,0,
adbm_87,ADBM,10,0.33,0.3,1.49,2.480769230769231,0,0,
adbm_88,ADBM,14,0.27040816326530615,0.14285714285714285,1.5102040816326532,4.735408560311284,0,0,
adbm_89,ADBM,11,0.34710743801652894,0.09090909090909091,1.6115702479338843,3.5952380952380953,0,0,
adbm_9,ADBM,7,0.1836734693877551,0.14285714285714285,1.2448979591836733,2.4,0,0,
adbm_90,ADBM,4,0.25,0.25,1.3125,1.3333333333333333,0,0,
adbm_91,ADBM,8,0.203125,0.125,1.375,2.3,0,0,
adbm_92,ADBM,8,0.21875,0.375,1.34375,2.076923076923077,0,0,
adbm_93,ADBM,10,0.24,0.2,1.37,2.730769230769231,0,0,
adbm_94,ADBM,8,0.203125,0.375,1.265625,1.6153846153846154,0,0,
adbm_95,ADBM,5,0.36,0.2,1.56,2.1666666666666665,0,0,
adbm_96,ADBM,9,0.1728395061728395,0.2222222222222222,1.2962962962962965,2.2,0,0,
adbm_97,ADBM,8,0.09375,0.375,1.15625,2.0,0,0,
adbm_98,ADBM,10,0.21,0.1,1.46,3.7,0,0,
adbm_99,ADBM,14,0.23469387755102042,0.14285714285714285,1.2704081632653061,5.222222222222222,0,0,
atn_1,ATN,9,0.14814814814814814,0.1111111111111111,1.2345679012345678,3.5714285714285716,0,0,
atn_10,ATN,5,0.24,0.2,1.3199999999999998,2.5,0,0,
atn_100,ATN,14,0.10714285714285714,0.21428571428571427,1.1581632653061225,2.272727272727273,0,0,
atn_11,ATN,7,0.24489795918367346,0.2857142857142857,1.4081632653061222,2.25,0,0,
atn_12,ATN,12,0.19444444444444445,0.16666666666666666,1.4444444444444444,4.870270270270271,0,0,
atn_13,ATN,11,0.12396694214876033,0.36363636363636365,1.1983471074380165,2.764705882352941,0,0,
atn_14,ATN,11,0.17355371900826447,0.18181818181818182,1.2727272727272727,4.111111111111111,0,0,
atn_15,ATN,13,0.15384615384615385,0.07692307692307693,1.337278106508876,4.706896551724138,0,0,
atn_16,ATN,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
atn_17,ATN,14,0.16326530612244897,0.07142857142857142,1.4336734693877546,6.065420560747664,0,0,
atn_18,ATN,11,0.2396694214876033,0.09090909090909091,1.3801652892561982,2.8974358974358974,0,0,
atn_19,ATN,7,0.1836734693877551,0.2857142857142857,1.2857142857142854,2.1666666666666665,0,0,
atn_2,ATN,0,0.0,0.0,NaN,NaN,0,0,
atn_20,ATN,8,0.15625,0.375,1.234375,1.7142857142857142,0,0,
atn_21,ATN,5,0.12,0.4,1.16,1.5,0,0,
atn_22,ATN,5,0.2,0.2,1.2799999999999998,2.0,0,0,
atn_23,ATN,4,0.1875,0.25,1.1875,1.0,0,0,
atn_24,ATN,10,0.14,0.3,1.24,2.7333333333333334,0,0,
atn_25,ATN,10,0.18,0.3,1.34,3.1515151515151514,0,0,
atn_26,ATN,12,0.2013888888888889,0.08333333333333333,1.402777777777778,4.4523809523809526,0,0,
atn_27,ATN,7,0.2857142857142857,0.14285714285714285,1.3877551020408165,2.0,0,0,
atn_28,ATN,7,0.1836734693877551,0.2857142857142857,1.2857142857142858,1.75,0,0,
atn_29,ATN,13,0.11242603550295859,0.23076923076923078,1.1893491124260356,2.2222222222222223,0,0,
atn_3,ATN,13,0.08875739644970414,0.15384615384615385,1.1242603550295858,2.0,0,0,
atn_30,ATN,5,0.24,0.2,1.32,1.75,0,0,
atn_31,ATN,12,0.1527777777777778,0.16666666666666666,1.236111111111111,3.8181818181818183,0,0,
atn_32,ATN,0,0.0,0.0,NaN,NaN,0,0,
atn_33,ATN,5,0.16,0.2,1.2,2.0,0,0,
atn_34,ATN,8,0.125,0.25,1.171875,2.0,0,0,
atn_35,ATN,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
atn_36,ATN,5,0.2,0.4,1.24,1.25,0,0,
atn_37,ATN,15,0.13777777777777778,0.13333333333333333,1.2711111111111113,3.5161290322580645,0,0,
atn_38,ATN,10,0.13,0.3,1.18,1.9,0,0,
atn_39,ATN,14,0.10714285714285714,0.14285714285714285,1.1836734693877549,4.481481481481482,0,0,
atn_4,ATN,13,0.09467455621301775,0.23076923076923078,1.1301775147928994,2.6,0,0,
atn_40,ATN,8,0.125,0.25,1.25,3.3333333333333335,0,0,
atn_41,ATN,15,0.10222222222222223,0.13333333333333333,1.1733333333333331,4.454545454545454,0,0,
atn_42,ATN,14,0.14795918367346939,0.21428571428571427,1.290816326530612,5.392857142857143,0,0,
atn_43,ATN,6,0.25,0.5,1.4444444444444444,2.3333333333333335,0,0,
atn_44,ATN,4,0.1875,0.75,1.1875,1.0,0,0,
atn_45,ATN,8,0.234375,0.125,1.375,2.5714285714285716,0,0,
atn_46,ATN,14,0.14285714285714285,0.21428571428571427,1.2244897959183674,2.3076923076923075,0,0,
atn_47,ATN,7,0.10204081632653061,0.2857142857142857,1.1224489795918369,1.5,0,0,
atn_48,ATN,13,0.1301775147928994,0.3076923076923077,1.2011834319526629,2.2857142857142856,0,0,
atn_49,ATN,4,0.25,0.5,1.25,1.0,0,0,
atn_5,ATN,9,0.1111111111111111,0.3333333333333333,1.148148148148148,1.5,0,0,
atn_50,ATN,10,0.19,0.2,1.4,3.590909090909091,0,0,
atn_51,ATN,11,0.17355371900826447,0.18181818181818182,1.3305785123966942,2.9,0,0,
atn_52,ATN,5,0.12,0.4,1.16,1.5,0,0,
atn_53,ATN,6,0.1111111111111111,0.3333333333333333,1.1388888888888888,1.3333333333333333,0,0,
atn_54,ATN,13,0.1301775147928994,0.23076923076923078,1.21301775147929,2.5294117647058822,0,0,
atn_55,ATN,10,0.14,0.2,1.3,3.1176470588235294,0,0,
atn_56,ATN,15,0.09777777777777778,0.06666666666666667,1.1644444444444444,5.402985074626866,0,0,
atn_57,ATN,9,0.19753086419753085,0.1111111111111111,1.3086419753086418,2.4285714285714284,0,0,
atn_58,ATN,7,0.16326530612244897,0.2857142857142857,1.306122448979592,3.0,0,0,
atn_59,ATN,11,0.10743801652892562,0.2727272727272727,1.1570247933884297,1.8,0,0,
atn_6,ATN,6,0.3055555555555556,0.16666666666666666,1.5555555555555554,3.0,0,0,
atn_60,ATN,11,0.1322314049586777,0.09090909090909091,1.1818181818181819,4.375,0,0,
atn_61,ATN,12,0.1388888888888889,0.25,1.1944444444444444,2.272727272727273,0,0,
atn_62,ATN,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
atn_63,ATN,15,0.1688888888888889,0.06666666666666667,1.311111111111111,4.9734513274336285,0,0,
atn_64,ATN,10,0.24,0.1,1.28,1.9166666666666667,0,0,
atn_65,ATN,7,0.22448979591836735,0.14285714285714285,1.2857142857142858,1.75,0,0,
atn_66,ATN,8,0.140625,0.25,1.203125,3.25,0,0,
atn_67,ATN,8,0.109375,0.25,1.140625,1.4,0,0,
atn_68,ATN,2,0.25,0.5,1.25,1.0,0,0,
atn_69,ATN,7,0.12244897959183673,0.14285714285714285,1.163265306122449,2.0,0,0,
atn_7,ATN,7,0.10204081632653061,0.2857142857142857,1.1224489795918366,1.25,0,0,
atn_70,ATN,6,0.2777777777777778,0.16666666666666666,1.4166666666666667,2.2857142857142856,0,0,
atn_71,ATN,15,0.1288888888888889,0.2,1.1733333333333331,2.675,0,0,
atn_72,ATN,14,0.1326530612244898,0.14285714285714285,1.2704081632653061,4.6625,0,0,
atn_73,ATN,5,0.32,0.2,1.52,2.4,0,0,
atn_74,ATN,9,0.14814814814814814,0.4444444444444444,1.1604938271604939,1.2727272727272727,0,0,
atn_75,ATN,10,0.17,0.3,1.2799999999999998,2.263157894736842,0,0,
atn_76,ATN,15,0.11555555555555555,0.06666666666666667,1.208888888888889,6.4035087719298245,0,0,
atn_77,ATN,13,0.1952662721893491,0.15384615384615385,1.3609467455621302,3.3902439024390243,0,0,
atn_78,ATN,12,0.1527777777777778,0.08333333333333333,1.2430555555555556,4.083333333333333,0,0,
atn_79,ATN,14,0.10204081632653061,0.14285714285714285,1.163265306122449,2.6363636363636362,0,0,
atn_8,ATN,7,0.12244897959183673,0.42857142857142855,1.163265306122449,1.4,0,0,
atn_80,ATN,7,0.22448979591836735,0.14285714285714285,1.3265306122448979,2.2222222222222223,0,0,
atn_81,ATN,13,0.1301775147928994,0.23076923076923078,1.195266272189349,2.3703703703703702,0,0,
atn_82,ATN,5,0.24,0.2,1.3599999999999999,2.0,0,0,
atn_83,ATN,7,0.10204081632653061,0.5714285714285714,1.1224489795918369,1.25,0,0,
atn_84,ATN,11,0.2644628099173554,0.09090909090909091,1.512396694214876,4.176991150442478,0,0,
atn_85,ATN,0,0.0,0.0,NaN,NaN,0,0,
atn_86,ATN,7,0.22448979591836735,0.2857142857142857,1.346938775510204,2.0,0,0,
atn_87,ATN,7,0.1836734693877551,0.14285714285714285,1.2653061224489797,2.5,0,0,
atn_88,ATN,15,0.13777777777777778,0.06666666666666667,1.2799999999999998,5.116666666666666,0,0,
atn_89,ATN,11,0.1652892561983471,0.2727272727272727,1.2314049586776858,2.6842105263157894,0,0,
atn_9,ATN,11,0.12396694214876033,0.18181818181818182,1.1818181818181814,1.9090909090909092,0,0,
atn_90,ATN,6,0.1111111111111111,0.3333333333333333,1.1944444444444444,2.0,0,0,
atn_91,ATN,0,0.0,0.0,NaN,NaN,0,0,
atn_92,ATN,14,0.11224489795918367,0.21428571428571427,1.1938775510204083,4.069767441860465,0,0,
atn_93,ATN,12,0.2152777777777778,0.25,1.3541666666666663,2.8688524590163933,0,0,
atn_94,ATN,11,0.1322314049586777,0.2727272727272727,1.2066115702479339,2.1538461538461537,0,0,
atn_95,ATN,12,0.11805555555555555,0.25,1.1736111111111112,4.666666666666667,0,0,
atn_96,ATN,10,0.19,0.1,1.41,3.8333333333333335,0,0,
atn_97,ATN,9,0.14814814814814814,0.1111111111111111,1.2469135802469136,3.0,0,0,
atn_98,ATN,15,0.09333333333333334,0.06666666666666667,1.1688888888888889,5.0,0,0,
atn_99,ATN,14,0.12755102040816327,0.2857142857142857,1.1938775510204083,2.723404255319149,0,0,
cascade_1,Cascade,4,0.1875,0.5,1.3125,2.0,0,0,
cascade_10,Cascade,8,0.125,0.375,1.171875,1.8333333333333333,0,0,
cascade_100,Cascade,7,0.1836734693877551,0.42857142857142855,1.2653061224489794,1.6666666666666667,0,0,
cascade_11,Cascade,7,0.14285714285714285,0.14285714285714285,1.1836734693877553,2.2,0,0,
cascade_12,Cascade,6,0.1388888888888889,0.3333333333333333,1.1944444444444444,2.0,0,0,
cascade_13,Cascade,7,0.1836734693877551,0.14285714285714285,1.2653061224489797,1.875,0,0,
cascade_14,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_15,Cascade,4,0.3125,0.25,1.5,2.3333333333333335,0,0,
cascade_16,Cascade,9,0.08641975308641975,0.3333333333333333,1.1234567901234567,2.0,0,0,
cascade_17,Cascade,12,0.16666666666666666,0.08333333333333333,1.2430555555555556,2.772727272727273,0,0,
cascade_18,Cascade,7,0.14285714285714285,0.2857142857142857,1.2448979591836733,2.25,0,0,
cascade_19,Cascade,7,0.2653061224489796,0.42857142857142855,1.3673469387755102,1.8571428571428572,0,0,
cascade_2,Cascade,8,0.09375,0.5,1.09375,1.0,0,0,
cascade_20,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_21,Cascade,6,0.2222222222222222,0.3333333333333333,1.361111111111111,2.142857142857143,0,0,
cascade_22,Cascade,4,0.25,0.25,1.375,2.5,0,0,
cascade_23,Cascade,5,0.28,0.6,1.4,1.5,0,0,
cascade_24,Cascade,6,0.19444444444444445,0.3333333333333333,1.2499999999999998,1.6,0,0,
cascade_25,Cascade,11,0.09917355371900827,0.36363636363636365,1.1239669421487601,1.8888888888888888,0,0,
cascade_26,Cascade,4,0.1875,0.25,1.25,3.0,0,0,
cascade_27,Cascade,10,0.13,0.3,1.23,2.6363636363636362,0,0,
cascade_28,Cascade,10,0.14,0.3,1.25,2.9166666666666665,0,0,
cascade_29,Cascade,5,0.16,0.2,1.28,2.5,0,0,
cascade_3,Cascade,4,0.1875,0.5,1.3125,2.0,0,0,
cascade_30,Cascade,12,0.0763888888888889,0.5,1.0763888888888888,1.0,0,0,
cascade_31,Cascade,5,0.2,0.4,1.3199999999999998,2.0,0,0,
cascade_32,Cascade,8,0.140625,0.375,1.203125,1.6666666666666667,0,0,
cascade_33,Cascade,7,0.10204081632653061,0.42857142857142855,1.1020408163265305,1.0,0,0,
cascade_34,Cascade,10,0.23,0.1,1.4000000000000001,2.9285714285714284,0,0,
cascade_35,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_36,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_37,Cascade,5,0.2,0.4,1.28,1.6666666666666667,0,0,
cascade_38,Cascade,13,0.1242603550295858,0.23076923076923078,1.2011834319526629,2.3181818181818183,0,0,
cascade_39,Cascade,8,0.28125,0.25,1.453125,2.3684210526315788,0,0,
cascade_4,Cascade,7,0.1836734693877551,0.14285714285714285,1.2653061224489797,2.6,0,0,
cascade_40,Cascade,9,0.13580246913580246,0.4444444444444444,1.2098765432098766,1.8571428571428572,0,0,
cascade_41,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_42,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_43,Cascade,6,0.19444444444444445,0.3333333333333333,1.3055555555555556,2.0,0,0,
cascade_44,Cascade,6,0.25,0.16666666666666666,1.388888888888889,2.4,0,0,
cascade_45,Cascade,7,0.10204081632653061,0.2857142857142857,1.1428571428571428,2.0,0,0,
cascade_46,Cascade,9,0.19753086419753085,0.3333333333333333,1.2962962962962963,2.1578947368421053,0,0,
cascade_47,Cascade,7,0.20408163265306123,0.5714285714285714,1.2857142857142858,1.5,0,0,
cascade_48,Cascade,6,0.2222222222222222,0.16666666666666666,1.3888888888888886,3.0,0,0,
cascade_49,Cascade,11,0.1487603305785124,0.2727272727272727,1.1983471074380165,1.9285714285714286,0,0,
cascade_5,Cascade,5,0.28,0.4,1.3599999999999999,1.3333333333333333,0,0,
cascade_50,Cascade,8,0.234375,0.125,1.34375,2.3846153846153846,0,0,
cascade_51,Cascade,10,0.28,0.1,1.5,3.923076923076923,0,0,
cascade_52,Cascade,6,0.2222222222222222,0.16666666666666666,1.3055555555555556,1.8333333333333333,0,0,
cascade_53,Cascade,12,0.0763888888888889,0.25,1.0902777777777777,1.2222222222222223,0,0,
cascade_54,Cascade,3,0.2222222222222222,0.6666666666666666,1.222222222222222,1.0,0,0,
cascade_55,Cascade,9,0.13580246913580246,0.3333333333333333,1.1851851851851853,1.5714285714285714,0,0,
cascade_56,Cascade,4,0.3125,0.5,1.4375,1.5,0,0,
cascade_57,Cascade,15,0.07555555555555556,0.3333333333333333,1.102222222222222,1.6666666666666667,0,0,
cascade_58,Cascade,6,0.2777777777777778,0.5,1.361111111111111,1.3333333333333333,0,0,
cascade_59,Cascade,10,0.1,0.3,1.1400000000000001,1.7142857142857142,0,0,
cascade_6,Cascade,7,0.14285714285714285,0.2857142857142857,1.1836734693877549,1.8,0,0,
cascade_60,Cascade,9,0.13580246913580246,0.3333333333333333,1.1728395061728394,1.3333333333333333,0,0,
cascade_61,Cascade,7,0.24489795918367346,0.2857142857142857,1.3061224489795917,1.8181818181818181,0,0,
cascade_62,Cascade,11,0.10743801652892562,0.18181818181818182,1.1487603305785123,1.8888888888888888,0,0,
cascade_63,Cascade,5,0.16,0.4,1.2399999999999998,2.5,0,0,
cascade_64,Cascade,14,0.0663265306122449,0.2857142857142857,1.0816326530612244,1.5,0,0,
cascade_65,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_66,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_67,Cascade,6,0.19444444444444445,0.16666666666666666,1.3333333333333333,2.75,0,0,
cascade_68,Cascade,14,0.09183673469387756,0.14285714285714285,1.137755102040816,2.6666666666666665,0,0,
cascade_69,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_7,Cascade,13,0.10059171597633136,0.3076923076923077,1.1538461538461537,2.0,0,0,
cascade_70,Cascade,5,0.24,0.2,1.36,2.0,0,0,
cascade_71,Cascade,5,0.2,0.2,1.3199999999999998,2.6666666666666665,0,0,
cascade_72,Cascade,8,0.078125,0.375,1.09375,1.25,0,0,
cascade_73,Cascade,3,0.2222222222222222,0.6666666666666666,1.222222222222222,1.0,0,0,
cascade_74,Cascade,9,0.06172839506172839,0.5555555555555556,1.0617283950617284,1.0,0,0,
cascade_75,Cascade,5,0.16,0.6,1.1600000000000001,1.0,0,0,
cascade_76,Cascade,7,0.20408163265306123,0.2857142857142857,1.2857142857142858,1.8571428571428572,0,0,
cascade_77,Cascade,7,0.12244897959183673,0.5714285714285714,1.1224489795918366,1.0,0,0,
cascade_78,Cascade,5,0.2,0.2,1.2799999999999998,2.0,0,0,
cascade_79,Cascade,6,0.2777777777777778,0.16666666666666666,1.361111111111111,1.75,0,0,
cascade_8,Cascade,5,0.28,0.2,1.4,2.0,0,0,
cascade_80,Cascade,4,0.1875,0.75,1.1875,1.0,0,0,
cascade_81,Cascade,11,0.10743801652892562,0.2727272727272727,1.1487603305785123,1.8888888888888888,0,0,
cascade_82,Cascade,6,0.1388888888888889,0.5,1.222222222222222,2.3333333333333335,0,0,
cascade_83,Cascade,8,0.203125,0.125,1.328125,3.125,0,0,
cascade_84,Cascade,6,0.16666666666666666,0.3333333333333333,1.2222222222222223,1.5,0,0,
cascade_85,Cascade,6,0.2777777777777778,0.16666666666666666,1.4166666666666667,2.0,0,0,
cascade_86,Cascade,9,0.12345679012345678,0.1111111111111111,1.1481481481481481,2.0,0,0,
cascade_87,Cascade,9,0.09876543209876543,0.3333333333333333,1.1358024691358026,1.8333333333333333,0,0,
cascade_88,Cascade,8,0.125,0.375,1.171875,1.5,0,0,
cascade_89,Cascade,6,0.16666666666666666,0.5,1.1944444444444444,1.4,0,0,
cascade_9,Cascade,7,0.22448979591836735,0.14285714285714285,1.3877551020408163,3.6666666666666665,0,0,
cascade_90,Cascade,3,0.2222222222222222,0.3333333333333333,1.3333333333333333,2.0,0,0,
cascade_91,Cascade,6,0.16666666666666666,0.3333333333333333,1.2222222222222223,1.5,0,0,
cascade_92,Cascade,6,0.25,0.3333333333333333,1.3611111111111114,1.8333333333333333,0,0,
cascade_93,Cascade,11,0.1322314049586777,0.36363636363636365,1.1735537190082643,1.3846153846153846,0,0,
cascade_94,Cascade,6,0.16666666666666666,0.3333333333333333,1.25,2.0,0,0,
cascade_95,Cascade,6,0.19444444444444445,0.3333333333333333,1.277777777777778,1.6,0,0,
cascade_96,Cascade,7,0.2653061224489796,0.2857142857142857,1.3877551020408163,1.9166666666666667,0,0,
cascade_97,Cascade,11,0.12396694214876033,0.18181818181818182,1.1983471074380165,2.2222222222222223,0,0,
cascade_98,Cascade,11,0.09090909090909091,0.45454545454545453,1.0991735537190082,1.2,0,0,
cascade_99,Cascade,9,0.25925925925925924,0.1111111111111111,1.432098765432099,3.1904761904761907,0,0,
ltm_1,LTM,6,0.19444444444444445,0.3333333333333333,1.1944444444444444,1.0,0,0,
ltm_10,LTM,6,0.25,0.0,1.3055555555555556,NaN,1,0,
ltm_100,LTM,9,0.18518518518518517,0.0,1.296296296296296,NaN,1,0,
ltm_11,LTM,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_12,LTM,4,0.125,0.5,1.125,1.0,0,0,
ltm_13,LTM,7,0.2653061224489796,0.14285714285714285,1.510204081632653,1.0,8,0,
ltm_14,LTM,8,0.28125,0.0,1.453125,NaN,4,0,
ltm_15,LTM,8,0.140625,0.125,1.1875,NaN,2,0,
ltm_16,LTM,5,0.2,0.2,1.24,1.5,0,0,
ltm_17,LTM,6,0.1111111111111111,0.3333333333333333,1.138888888888889,1.3333333333333333,0,0,
ltm_18,LTM,6,0.16666666666666666,0.16666666666666666,1.1944444444444444,1.4,0,0,
ltm_19,LTM,5,0.16,0.2,1.2,1.6666666666666667,0,0,
ltm_2,LTM,6,0.2777777777777778,0.16666666666666666,1.472222222222222,1.0,3,0,
ltm_20,LTM,7,0.1836734693877551,0.0,1.3061224489795917,NaN,1,0,
ltm_21,LTM,6,0.2222222222222222,0.16666666666666666,1.3055555555555556,1.0,1,0,
ltm_22,LTM,6,0.1111111111111111,0.3333333333333333,1.1111111111111112,1.0,0,0,
ltm_23,LTM,8,0.203125,0.25,1.328125,1.0,5,0,
ltm_24,LTM,8,0.203125,0.125,1.265625,2.090909090909091,0,0,
ltm_25,LTM,4,0.1875,0.25,1.25,1.5,0,0,
ltm_26,LTM,9,0.2345679012345679,0.0,1.3950617283950617,NaN,7,0,
ltm_27,LTM,5,0.12,0.4,1.12,1.0,0,0,
ltm_28,LTM,7,0.22448979591836735,0.0,1.326530612244898,NaN,2,0,
ltm_29,LTM,9,0.2222222222222222,0.1111111111111111,1.4074074074074074,1.0,8,0,
ltm_3,LTM,9,0.13580246913580246,0.2222222222222222,1.1851851851851851,1.8,0,0,
ltm_30,LTM,4,0.1875,0.25,1.25,1.5,0,0,
ltm_31,LTM,11,0.2231404958677686,0.09090909090909091,1.3553719008264464,3.7222222222222223,1,0,
ltm_32,LTM,2,0.25,0.5,1.25,1.0,0,0,
ltm_33,LTM,4,0.125,0.5,1.125,1.0,0,0,
ltm_34,LTM,6,0.1388888888888889,0.3333333333333333,1.1666666666666667,1.25,0,0,
ltm_35,LTM,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_36,LTM,10,0.21,0.1,1.3299999999999998,3.3,3,0,
ltm_37,LTM,7,0.3877551020408163,0.0,1.6734693877551021,NaN,11,0,
ltm_38,LTM,9,0.12345679012345678,0.2222222222222222,1.1358024691358026,1.6,1,0,
ltm_39,LTM,9,0.18518518518518517,0.1111111111111111,1.2839506172839505,1.0,3,0,
ltm_4,LTM,7,0.24489795918367346,0.0,1.4081632653061225,NaN,4,0,
ltm_40,LTM,6,0.1111111111111111,0.3333333333333333,1.111111111111111,1.0,0,0,
