model,richness,connectance,complexity,trophic_level,generality,vulnerability,top,ChLen,distance,centrality,clustering,trophicCoherence
LTM,15,0.2088888888888889,0.874383259802259,1.4177777777777778,0.7520262997956243,0.6915478114179416,0.06666666666666667,3.5,3.0,2.125,0.6045598845598845,0.5268102475275037
ATN,15,0.11555555555555555,0.9617479884771352,1.2799999999999998,0.7383928539486744,0.4608511365680655,0.06666666666666667,5.5,2.0,2.7492560999801623,0.0,0.1900247397298617
ADBM,15,0.17333333333333334,0.880387216595711,1.4088888888888889,1.124160248245891,0.9171052256574207,0.2,4.404255319148936,3.0,1.7464760822753869,0.4794179894179894,0.4633452912239265
LTM,15,0.29777777777777775,0.864223841936124,1.4400000000000002,0.7562235813269573,0.47767856678140086,0.06666666666666667,0.0,2.0,2.7018946317046697,0.6642472342472342,0.39974613784544294
ATN,15,0.1288888888888889,0.9198239561612225,1.2177777777777776,0.6620073862988114,0.7688517444384896,0.26666666666666666,5.140845070422535,2.0,2.4047919293820934,0.5158730158730159,0.17554356897547704
ADBM,15,0.20444444444444446,0.8568325776162286,1.4,1.1124343247689346,0.8491389739197204,0.13333333333333333,3.723404255319149,2.0,1.4128686327077746,0.5141798941798942,0.40030047758704257
LTM,15,0.28,0.8478854148317623,1.7511111111111113,0.7431797659793103,0.4778881303315232,0.0,NaN,2.0,1.54184134948668,0.6378354978354979,0.6329806511659943
ATN,15,0.1288888888888889,0.923314063861226,1.2177777777777778,1.0057588551978556,0.8170511719788857,0.13333333333333333,4.5,2.0,2.0623243231819433,0.433015873015873,0.2661324698644393
ADBM,15,0.17333333333333334,0.8583829492918403,1.368888888888889,1.1147212881684183,1.0050590542109428,0.26666666666666666,4.0576923076923075,2.0,1.8692879914984062,0.4949206349206349,0.35743710432851994
LTM,15,0.27111111111111114,0.8705902374934399,1.6355555555555557,0.5295796096013488,0.568898688130923,0.06666666666666667,6.657534246575342,3.0,1.8904506683906483,0.703049543049543,0.3031147754427056
ATN,15,0.1511111111111111,0.9156378169011036,1.2533333333333334,0.7357141657348164,0.38987430956847213,0.06666666666666667,6.714057507987221,2.0,1.607615894039735,0.6628571428571427,0.21165299313468702
ADBM,15,0.17333333333333334,0.8620027126037569,1.2044444444444444,1.2488371598819212,0.8818638526478627,0.2,4.983333333333333,2.0,1.4215246636771302,0.6241269841269841,0.2519321050899403
LTM,15,0.2222222222222222,0.8597395691733283,1.4444444444444442,0.7319250547113999,0.648074069840786,0.13333333333333333,0.0,2.0,4.834298872152884,0.4520634920634921,0.29087716275005815
ATN,15,0.1111111111111111,0.9448599649595973,1.1688888888888889,0.5855400437691199,0.8383657572069262,0.26666666666666666,5.031746031746032,3.0,2.810868031051518,0.05555555555555555,0.11591823427328865
ADBM,15,0.23555555555555555,0.8171427091752221,1.3244444444444443,1.052818595420621,0.8548767277217602,0.26666666666666666,4.206185567010309,3.0,2.1080414405525407,0.5042328042328043,0.385501639778473
LTM,15,0.22666666666666666,0.9025123940069266,1.3644444444444441,0.7523238015132063,0.41296344118674333,0.0,NaN,3.0,1.4611448505478266,0.7057142857142857,0.3269719795047637
ATN,15,0.12,0.9457117179357256,1.208888888888889,0.9437439045203014,0.7027283689263065,0.2,2.3157894736842106,3.0,1.4899396378269618,0.13555555555555554,0.17734991246964704
ADBM,15,0.13777777777777778,0.8912247213055429,1.208888888888889,1.1918034323813653,1.0736931619856958,0.3333333333333333,2.357142857142857,2.0,1.0761245674740485,0.40269841269841267,0.2592148792873714
LTM,15,0.19555555555555557,0.8619148706796476,1.2399999999999998,0.9062455471534947,0.8196685626144087,0.13333333333333333,2.56,3.0,3.6672428694900607,0.5063492063492064,0.23704388839836038
ATN,15,0.10666666666666667,0.9423913217653423,1.1644444444444442,0.8775473125218296,0.6160067253807264,0.13333333333333333,5.333333333333333,2.0,1.6304801670146134,0.41555555555555557,0.1707942985920842
ADBM,15,0.21777777777777776,0.8266618685767638,1.3111111111111111,1.1005010298988696,0.7887092214327829,0.2,3.317073170731707,2.0,1.6403855801164615,0.5855026455026455,0.29656002057760356
LTM,15,0.29777777777777775,0.856265969349528,1.7333333333333334,0.8241841472875876,0.36754881304187936,0.0,NaN,3.0,4.694525695500226,0.6256806156806157,0.7917827642263475
ATN,15,0.1288888888888889,0.9487659853093467,1.2711111111111109,0.7688517444384896,0.6620073862988114,0.13333333333333333,5.144578313253012,4.0,2.836904241364233,0.19809523809523807,0.21741376814519228
ADBM,15,0.12444444444444444,0.9212769092523694,1.1377777777777778,1.2623298603712263,0.8794918026359256,0.26666666666666666,4.766666666666667,2.0,2.1568158524086094,0.4022222222222222,0.19751543149590198
LTM,15,0.28,0.8818538190680716,1.7066666666666666,0.5185262312968573,0.4143521723222057,0.0,NaN,3.0,3.519169875230273,0.6525396825396826,0.3826884830415277
ATN,15,0.12444444444444444,0.9238452692606497,1.271111111111111,0.636018042540711,0.6975070142911988,0.2,5.302752293577981,5.0,2.202846975088968,0.35174603174603175,0.163640965736745
ADBM,15,0.2088888888888889,0.8605264027681726,1.271111111111111,1.1686920209797365,0.6915478114179416,0.13333333333333333,4.666666666666667,2.0,1.6264591439688716,0.5543915343915344,0.28585741536293435
LTM,15,0.27111111111111114,0.864158821089863,1.4533333333333331,0.6602595845053391,0.5764407586625004,0.13333333333333333,5.226666666666667,2.0,5.10872154653925,0.6029629629629629,0.3010404947475314
ATN,15,0.13777777777777778,0.9448388633187635,1.2133333333333334,0.6956083436402524,0.5627028151286511,0.06666666666666667,6.123893805309734,2.0,2.2530120481927716,0.3422222222222222,0.15770153137748938
ADBM,15,0.16,0.8945732188046436,1.1911111111111112,1.2380380023400315,0.8597018678514672,0.13333333333333333,4.785714285714286,2.0,1.6392961876832846,0.5325396825396826,0.2763838038935598
LTM,15,0.27555555555555555,0.8689823751764721,1.7244444444444444,0.6457370702589753,0.4913023802496859,0.06666666666666667,0.0,3.0,3.0487933876165405,0.669033189033189,0.4720136376016147
ATN,15,0.14666666666666667,0.9105089615017746,1.3644444444444443,0.8094775086881777,0.521101367473737,0.13333333333333333,5.9071428571428575,5.0,2.7802682771035365,0.3857142857142858,0.3368001535545129
ADBM,15,0.23555555555555555,0.8305985419324619,1.2577777777777777,1.1364470849138713,0.7777810067831024,0.2,6.335664335664336,2.0,1.9726263643922763,0.65000481000481,0.27776261851878464
LTM,15,0.28444444444444444,0.8615732673117875,1.6488888888888888,0.6230438136680276,0.42912910145349703,0.06666666666666667,3.227272727272727,3.0,2.335416288386576,0.592063492063492,0.4521931175065384
ATN,15,0.10222222222222223,0.9120747858552791,1.1777777777777776,0.8491389739197204,1.2292018052560891,0.4666666666666667,2.44,3.0,1.4096385542168675,0.31111111111111106,0.11485990397272504
ADBM,15,0.23555555555555555,0.837432029895796,1.68,1.2190323088936708,0.6754159804754287,0.2,4.034090909090909,3.0,5.059933407325195,0.4495719095719096,0.7062167785919419
LTM,15,0.26222222222222225,0.8719695025921658,1.48,0.7472195763306626,0.4239708751692163,0.0,NaN,3.0,2.498489181460099,0.5694179894179894,0.44508558210865473
ATN,15,0.10666666666666667,0.9483135665823371,1.1288888888888886,0.811469126250126,0.811469126250126,0.26666666666666666,5.27536231884058,2.0,2.0831516661476175,0.1288888888888889,0.15161503075993138
ADBM,15,0.23555555555555555,0.8269737921401268,1.3466666666666667,1.0027171547943838,0.8413849278760828,0.2,4.261904761904762,2.0,2.7391413823492385,0.5580134680134681,0.29767686217086414
LTM,15,0.27555555555555555,0.8758893022336289,1.6444444444444446,0.6392296445153599,0.41771213174112665,0.0,NaN,2.0,1.448438811111602,0.6832900432900433,0.5731655209257165
ATN,15,0.12444444444444444,0.9260402098675209,1.3422222222222224,0.7807122785044308,0.5305877152885848,0.13333333333333333,5.676056338028169,4.0,2.804725843896035,0.2933333333333333,0.3245763303734318
ADBM,15,0.19555555555555557,0.8716550187826337,1.2266666666666666,1.1842195881920934,0.7341899133109608,0.13333333333333333,5.511111111111111,2.0,2.103209531803104,0.5796825396825398,0.2825560369625122
LTM,15,0.25333333333333335,0.8745916897051039,1.6266666666666667,0.6905432787206809,0.36137187490820805,0.06666666666666667,0.0,3.0,2.5819448434357937,0.48375661375661383,0.43280283702784145
ATN,15,0.10666666666666667,0.9035037916141899,1.1777777777777776,0.9087864749999623,1.1029586833344471,0.4666666666666667,2.0416666666666665,3.0,1.2784810126582278,0.4,0.14971793124805746
ADBM,15,0.12,0.920785070642646,1.1333333333333333,1.297807131653243,0.8451542547285167,0.2,4.869565217391305,2.0,1.2061398389167737,0.2848148148148148,0.21967197623881402
LTM,15,0.27555555555555555,0.880595643277351,1.6977777777777778,0.6711361008203106,0.4276040814621952,0.06666666666666667,0.0,2.0,1.6765799256505574,0.5481818181818183,0.5398334719603202
ATN,15,0.12,0.9418146434346223,1.1555555555555554,0.8186537751255634,0.8186537751255635,0.06666666666666667,1.0,2.0,1.1634615384615383,0.5755555555555555,0.2919626093220933
ADBM,15,0.1288888888888889,0.913061271722116,1.1733333333333331,1.1139433167476647,0.9470435342422001,0.26666666666666666,3.6666666666666665,2.0,1.4585365853658536,0.4255555555555556,0.2497508336867028
LTM,15,0.26666666666666666,0.8854713123588799,1.2711111111111109,0.6050383695034791,0.6614378277661477,0.0,NaN,1.0,3.0168023103176687,0.6325396825396825,0.18052027759082612
ATN,15,0.17333333333333334,0.9071238994411,1.528888888888889,0.6629935441317958,0.5778381022037321,0.06666666666666667,5.996466431095406,1.0,4.538461538461539,0.4390476190476191,0.18564465416982076
ADBM,15,0.27555555555555555,0.8191385890315787,1.5733333333333335,0.9541090436590112,0.8424014812938314,0.13333333333333333,5.0,2.0,2.375,0.7102693602693602,0.43240283016275183
LTM,15,0.29777777777777775,0.8698484991824793,1.542222222222222,0.6210513171770039,0.554022360437566,0.06666666666666667,2.0,2.0,2.261258591031601,0.6611192511192512,0.47270968357648674
ATN,15,0.16444444444444445,0.9175214141676731,1.288888888888889,0.5278431459500964,0.5051131647397078,0.13333333333333333,6.768729641693811,2.0,2.636363636363637,0.5506349206349207,0.17564410280692846
ADBM,15,0.24444444444444444,0.8506850998976199,1.3733333333333333,0.9815295391008408,0.782784060567254,0.13333333333333333,4.923076923076923,2.0,1.8655901751193995,0.6461904761904761,0.327253189756435
LTM,15,0.29777777777777775,0.8411416943424983,1.6044444444444443,0.7123418159450209,0.41339319200598107,0.0,NaN,3.0,4.4815906479492424,0.6576190476190475,0.4695181132354893
ATN,15,0.13777777777777778,0.9008485336497183,1.248888888888889,0.8069123108059275,0.7643381931415381,0.2,3.9587628865979383,3.0,3.577533339822837,0.5003174603174603,0.23332821294945025
ADBM,15,0.13333333333333333,0.8989883089555203,1.2,1.4880476182856899,0.6813851438692469,0.13333333333333333,4.388888888888889,4.0,1.9076396807297604,0.5381481481481482,0.39582108269004024
LTM,15,0.23555555555555555,0.8783585788449699,1.5199999999999998,0.7400873175879167,0.3837067104548343,0.0,NaN,3.0,1.8048276115206185,0.6084656084656085,0.38198000523494735
ATN,15,0.09777777777777778,0.9383974160296198,1.1733333333333333,0.9596339325668138,1.0583618805162391,0.4,2.176470588235294,2.0,1.380502550538447,0.3955555555555555,0.1561932917776702
ADBM,15,0.21777777777777776,0.83793929748996,1.3822222222222222,1.18823890840895,0.7628239630762935,0.2,4.65,3.0,3.096769059366545,0.5653198653198654,0.4688078510534702
LTM,15,0.26666666666666666,0.8751450135551132,1.64,0.6681531047810609,0.6546536707079771,0.06666666666666667,5.957264957264957,2.0,3.279575178633485,0.6596536796536796,0.4959294443874255
ATN,15,0.10666666666666667,0.920830154507411,1.1333333333333333,0.9389869160810648,0.9087864749999623,0.26666666666666666,5.314285714285714,1.0,1.6887795162494972,0.4044444444444444,0.12962847940598501
ADBM,15,0.20444444444444446,0.8606092386468022,1.2577777777777777,1.2292018052560894,0.7130018166892805,0.13333333333333333,6.236363636363636,4.0,2.341731865800292,0.6424867724867726,0.31637031645471325
LTM,15,0.26666666666666666,0.8725236851576448,1.4266666666666667,0.7007648882267351,0.4531634835874829,0.0,NaN,2.0,2.2444423903498634,0.5626455026455026,0.29262540838011597
ATN,15,0.12,0.931909732244457,1.1644444444444442,0.7628961803617724,0.733429527120503,0.2,5.1484375,2.0,3.3943269007207624,0.3812698412698412,0.17293987046684087
ADBM,15,0.24,0.8128744540619642,1.5688888888888888,1.1249142628509214,0.7556372504853024,0.26666666666666666,4.415492957746479,3.0,3.8055859802847753,0.5617845117845117,0.5123840982005851
LTM,15,0.29333333333333333,0.8415364386444832,1.6888888888888889,0.9323327689037132,0.2689127174136189,0.0,NaN,2.0,7.286829227287241,0.6790775890775891,0.8472995939551736
ATN,15,0.17777777777777778,0.9114738113244351,1.328888888888889,0.8582582029069941,0.8345229603962802,0.26666666666666666,2.6,1.0,2.0186871106851942,0.32,0.26887970599562977
ADBM,15,0.1111111111111111,0.9208947767689464,1.1155555555555556,1.0796824930109248,0.8684962373468951,0.3333333333333333,5.25,1.0,0.7856222623035299,0.30666666666666664,0.13288814566867602
LTM,15,0.28,0.8457989056513846,1.568888888888889,0.7154186027284303,0.45175395145262554,0.06666666666666667,3.8863636363636362,3.0,3.6295840511937,0.5680952380952381,0.42319934365973266
ATN,15,0.12,0.9424716695865684,1.1599999999999997,0.8186537751255637,0.6012919658690733,0.06666666666666667,6.035714285714286,1.0,1.8708133971291865,0.2622222222222222,0.10171059876237801
ADBM,15,0.15555555555555556,0.8964654745807374,1.2044444444444444,1.3226001425322165,0.6808500945964194,0.06666666666666667,4.866666666666666,2.0,1.4352531890220332,0.479047619047619,0.3181646714673624
LTM,15,0.29777777777777775,0.8613918909891478,1.6177777777777775,0.6035094513180813,0.3865395845962664,0.0,NaN,3.0,1.7913968719486961,0.6396296296296297,0.4386017281698346
ATN,15,0.13777777777777778,0.933240341134643,1.4444444444444442,0.6956083436402524,0.6192972323440494,0.13333333333333333,5.225352112676056,6.0,3.8546863251495638,0.40857142857142853,0.2544326271691973
ADBM,15,0.21777777777777776,0.8264112258642057,1.4444444444444442,1.088268330233258,0.8847087573274284,0.2,3.5514018691588785,2.0,2.435114503816794,0.5548148148148148,0.3809573412375479
LTM,15,0.29333333333333333,0.8578032896939967,1.577777777777778,0.7863580061355382,0.5067431951980953,0.06666666666666667,0.0,3.0,2.288797820309534,0.651072631072631,0.5334353049369948
ATN,15,0.14222222222222222,0.9063890733308345,1.2844444444444443,0.9682458365518543,0.7695553273064349,0.2,3.9130434782608696,2.0,1.69000853970965,0.33999999999999997,0.2549070390677909
ADBM,15,0.27111111111111114,0.8277665260106769,1.493333333333333,1.0452025002816447,0.7462425553367714,0.06666666666666667,3.8958333333333335,2.0,2.3088235294117645,0.6765512265512267,0.4422633183346588
LTM,15,0.24888888888888888,0.8734678971034917,1.5422222222222222,0.6826542051788712,0.51090513060463,0.0,NaN,3.0,6.328531161916695,0.5003174603174604,0.3943906838960722
ATN,15,0.11555555555555555,0.9724667559961522,1.1955555555555555,0.670914894961084,0.6344904972020696,0.13333333333333333,5.957746478873239,1.0,1.6045287982711642,0.2171428571428571,0.15309904062180224
ADBM,15,0.19555555555555557,0.8424948545318544,1.3733333333333333,1.2050660477570956,0.8396796909959621,0.26666666666666666,5.9245283018867925,2.0,2.3386327503974567,0.5393121693121693,0.4106950513240366
LTM,15,0.25333333333333335,0.8634911065715184,1.551111111111111,0.8907474085202362,0.38778336716474066,0.0,NaN,3.0,4.923544263847248,0.5936604136604137,0.6812400441637355
ATN,15,0.17333333333333334,0.9046089803114159,1.3244444444444445,0.7525667546489639,0.40599897147057507,0.06666666666666667,6.260956175298805,2.0,2.012388611171484,0.5901587301587301,0.2781706623260573
ADBM,15,0.1688888888888889,0.8723563571757316,1.2844444444444443,1.1829567297479129,0.842222736167207,0.2,4.53125,2.0,2.059490084985836,0.521957671957672,0.36079833507998793
LTM,15,0.2577777777777778,0.8877825865640401,1.5777777777777782,0.6474132191558133,0.4465198649646527,0.0,NaN,2.0,2.8764374909558303,0.6049687349687349,0.40489045120291167
ATN,15,0.12,0.943990463088538,1.2533333333333332,0.7628961803617725,0.6369016713567899,0.13333333333333333,4.919540229885057,4.0,3.0824953727259086,0.4546031746031746,0.2249687819080128
ADBM,15,0.24444444444444444,0.8231821523122403,1.422222222222222,1.059616111903026,0.8094775086881778,0.2,4.0588235294117645,2.0,2.305325246230037,0.6736700336700336,0.37328282486616937
LTM,15,0.28444444444444444,0.8763030296417215,1.7555555555555558,0.577279787559724,0.38067689653244186,0.0,NaN,4.0,6.4612052937095585,0.6498989898989899,0.4649522078187774
ATN,15,0.11555555555555555,0.9138531001312376,1.1777777777777776,0.9864894596145896,0.769917276078009,0.2,5.09,3.0,2.2142857142857144,0.41936507936507933,0.28075600015659796
ADBM,15,0.27555555555555555,0.7856767699973664,1.6444444444444444,1.0580026957324806,0.7364806488277982,0.26666666666666666,4.05699481865285,2.0,4.348460291734198,0.6561616161616163,0.5335756544515917
LTM,15,0.26222222222222225,0.8870909700986419,1.6266666666666665,0.6620405559374092,0.40160142351504563,0.0,NaN,2.0,3.5525291828793772,0.681976911976912,0.5253147452064033
ATN,15,0.13333333333333333,0.9225577956783598,1.1999999999999997,0.7791937224739796,0.6546536707079771,0.13333333333333333,5.872340425531915,2.0,1.9582806573957017,0.3641269841269842,0.1813811070716966
ADBM,15,0.20444444444444446,0.8566160682379873,1.4533333333333331,1.0491885680676085,0.8755616229309929,0.2,5.7560975609756095,2.0,2.6729339746392653,0.5477248677248677,0.4592158828406745
LTM,15,0.27111111111111114,0.8678586947907077,1.5822222222222222,0.5912363402464588,0.4100701907374387,0.0,NaN,3.0,5.235852467583953,0.4985714285714285,0.3311879961101489
ATN,15,0.12,0.9282232562346298,1.1288888888888886,0.733429527120503,0.7027283689263065,0.2,6.660287081339713,1.0,2.218390804597701,0.4155555555555555,0.07900937791197543
ADBM,15,0.2,0.8501979114737143,1.2088888888888887,1.1126972805283735,0.8728715609439694,0.26666666666666666,6.236363636363636,1.0,1.753058954393771,0.5604232804232805,0.1780301239342892
LTM,15,0.26666666666666666,0.8609749782339798,1.653333333333333,0.7258000511750563,0.5669467095138409,0.13333333333333333,5.261363636363637,3.0,2.5517668415865353,0.6674170274170275,0.46212343214894164
ATN,15,0.16,0.9069410761804138,1.3377777777777777,0.7353057888896314,0.7842699567619335,0.13333333333333333,4.690140845070423,3.0,3.861060195028962,0.4222222222222223,0.143267488259688
ADBM,15,0.24,0.8290966138692363,1.4222222222222223,0.9668217354184799,0.9437439045203014,0.2,4.346938775510204,2.0,2.764156323836941,0.6991630591630592,0.32595371840082993
LTM,15,0.28888888888888886,0.8319017171581977,1.8444444444444443,0.7280167945077752,0.4587829834098485,0.06666666666666667,4.04,4.0,2.879696821731325,0.5896296296296296,0.8173636481599441
ATN,15,0.1288888888888889,0.9114919042579804,1.2888888888888888,0.9266453741302421,1.0612305564145073,0.2,3.607142857142857,5.0,2.155723616363012,0.24825396825396823,0.32066228673582275
ADBM,15,0.17777777777777778,0.8632226744071917,1.3066666666666664,1.1572751247156894,1.0574987335352093,0.2,3.263157894736842,2.0,1.6200873362445414,0.548994708994709,0.3425395354310702
LTM,15,0.25333333333333335,0.880732763150828,1.5733333333333335,0.7117088460871719,0.4003362259240343,0.0,NaN,2.0,3.0088705010846004,0.5996296296296297,0.4332015736964458
ATN,15,0.10666666666666667,0.9481151941459822,1.142222222222222,0.739509972887452,0.8451542547285166,0.26666666666666666,5.758064516129032,2.0,3.0506991124578917,0.38666666666666666,0.12559039318317056
ADBM,15,0.1288888888888889,0.902855312771794,1.1688888888888889,1.1966489646891831,0.9865754246158374,0.2,4.388888888888889,2.0,2.4283083105430596,0.39269841269841266,0.23280493771766364
LTM,15,0.24444444444444444,0.8821601817242244,1.4222222222222218,0.9142709561973008,0.45713547809865046,0.0,NaN,2.0,4.371953006055792,0.6907984607984606,0.45770454776963776
ATN,15,0.12,0.9242676190878614,1.2133333333333334,0.9437439045203015,0.9668217354184802,0.4,2.75,2.0,1.5876232201533402,0.2622222222222222,0.23334011657485215
ADBM,15,0.2088888888888889,0.8644704880924917,1.3155555555555556,1.2174760559089057,0.7422888199569442,0.13333333333333333,2.842857142857143,2.0,1.6226323457989313,0.5324771524771523,0.41794961289454097
LTM,15,0.27555555555555555,0.8428726009312907,1.591111111111111,0.612508968513595,0.9541090436590112,0.2,4.89873417721519,3.0,1.2488854909224043,0.6922655122655123,0.3256346995896259
ATN,15,0.12444444444444444,0.9073911335788921,1.2666666666666666,0.8315700489770449,1.0097014828889304,0.3333333333333333,3.046153846153846,4.0,2.294117647058824,0.24904761904761905,0.13773595542064487
ADBM,15,0.21777777777777776,0.8424262331921165,1.3155555555555554,1.2593436115236871,0.7887092214327829,0.13333333333333333,3.7586206896551726,3.0,1.5403225806451613,0.5928330928330928,0.4007174216365236
LTM,15,0.28,0.863642600906023,1.6533333333333335,0.6050216379417458,0.5339161053156077,0.0,NaN,2.0,2.1846278624543145,0.5419191919191919,0.6462217489262834
ATN,15,0.1688888888888889,0.8985263030647366,1.3688888888888888,0.8553354509642964,0.5752616788980017,0.06666666666666667,5.902298850574713,3.0,3.8940708284213175,0.48349206349206353,0.28186311435923805
ADBM,15,0.17333333333333334,0.8804154468830755,1.2177777777777776,1.290448689062829,0.7383928539486743,0.13333333333333333,6.127659574468085,2.0,1.0965237128180623,0.5832611832611833,0.353259568429589
LTM,15,0.21777777777777776,0.8930828576120329,1.5155555555555555,0.6490400983950732,0.46951449676901974,0.0,NaN,2.0,2.647006673427129,0.4797883597883598,0.4231714476120455
ATN,15,0.08444444444444445,0.9434211293584703,1.142222222222222,1.0104323264560808,1.247078104599352,0.3333333333333333,2.142857142857143,2.0,1.0516717325227964,0.4888888888888889,0.20392509677383272
ADBM,15,0.21333333333333335,0.8301574492841552,1.2666666666666666,1.1155355856525344,0.8854604330919754,0.06666666666666667,3.6744186046511627,2.0,2.4589468430247066,0.38831168831168833,0.31634922498925183
LTM,15,0.20444444444444446,0.882651075989784,1.6266666666666667,0.7235758265555777,0.8841937240915745,0.2,4.0,2.0,3.8578334687456737,0.7132275132275133,0.5043918762113206
ATN,15,0.13777777777777778,0.9030477809835709,1.2177777777777776,0.8859439513878645,0.8069123108059275,0.2,2.652173913043478,2.0,1.94049008168028,0.36952380952380953,0.1754870334945895
ADBM,15,0.20444444444444446,0.8525403851305489,1.2933333333333332,0.9504323390488725,0.9261481914843822,0.26666666666666666,5.438356164383562,2.0,1.2663438256658595,0.5862433862433863,0.26428891622604156
LTM,15,0.28,0.8670756614554241,1.6222222222222222,0.8059143219944994,0.3508516179109558,0.0,NaN,2.0,4.263731595395324,0.6833140933140932,0.5014265364224071
ATN,15,0.16444444444444445,0.9061764894634116,1.3511111111111114,0.6292962532799259,0.5051131647397078,0.06666666666666667,5.341463414634147,2.0,4.281300012310722,0.32571428571428573,0.2906621483518012
ADBM,15,0.26222222222222225,0.824770333185599,1.5955555555555556,1.032567714423069,0.7715389131447975,0.13333333333333333,4.676829268292683,2.0,2.7989255564082893,0.7221212121212123,0.5014583576400358
LTM,15,0.27111111111111114,0.8530340273371465,1.6622222222222223,0.722720573828018,0.4781476524711117,0.06666666666666667,0.0,2.0,1.309696092619392,0.5607936507936507,0.5451937151203036
ATN,15,0.11555555555555555,0.9478445220780999,1.1911111111111112,0.8002007355934473,0.7383928539486743,0.2,5.295454545454546,4.0,1.4657534246575343,0.23714285714285713,0.255255862921022
ADBM,15,0.22666666666666666,0.848335445458773,1.3733333333333333,1.0993639467864231,0.7523238015132063,0.2,2.9318181818181817,2.0,1.7898550724637685,0.5212169312169311,0.35267789744525413
LTM,15,0.18666666666666668,0.8697483696467633,1.2755555555555556,0.8664461108307666,0.636018042540711,0.06666666666666667,2.2857142857142856,2.0,4.897718138434205,0.3757142857142857,0.3269303730684691
ATN,15,0.10666666666666667,0.9367600706277315,1.1822222222222223,0.8451542547285166,0.5689118686454997,0.13333333333333333,6.4,2.0,2.767720655862484,0.5511111111111112,0.22321036343459832
ADBM,15,0.17777777777777778,0.8549383210527173,1.4844444444444445,1.2491068237516185,0.8582582029069941,0.26666666666666666,5.132352941176471,3.0,2.4806047111215284,0.5365608465608465,0.5351438286843244
LTM,15,0.24,0.8939950718545333,1.48,1.069663449024923,0.47882867076185254,0.0,NaN,3.0,3.7018021379809913,0.6415103415103416,0.5852510821020653
ATN,15,0.15555555555555556,0.9196292204217021,1.3377777777777775,0.6998542122237651,0.4768702630835886,0.06666666666666667,4.943396226415095,3.0,2.2420600266580872,0.40031746031746035,0.2565591466016144
ADBM,15,0.17333333333333334,0.8650536928219894,1.2444444444444442,1.2572696470297648,0.8067760370539626,0.2,3.963636363636364,2.0,1.4188903820311003,0.5692063492063492,0.3026151820680081
LTM,15,0.27111111111111114,0.8773959492522826,1.5422222222222222,0.6470442466713816,0.4690276608829391,0.06666666666666667,5.7736263736263735,3.0,1.7547004809794486,0.5732756132756133,0.32694051938842345
ATN,15,0.12,0.908767163347176,1.2399999999999998,0.8958064164776166,0.733429527120503,0.26666666666666666,5.149425287356322,3.0,1.7423405323957804,0.34428571428571436,0.22443344307471283
ADBM,15,0.2088888888888889,0.8284607424761417,1.3866666666666665,1.0980808454017492,0.877072199138392,0.26666666666666666,4.5369127516778525,2.0,1.8534762587755718,0.6073015873015872,0.3788205183145501
LTM,15,0.27555555555555555,0.8603712969152091,1.6266666666666667,0.701593039604404,0.701593039604404,0.06666666666666667,3.9565217391304346,3.0,3.8197264810228235,0.6361327561327561,0.48674057522137715
ATN,15,0.16444444444444445,0.9036245548047221,1.3466666666666667,0.8784526253146826,0.6999500585932392,0.2,4.478527607361963,4.0,4.109834403514701,0.3658730158730158,0.2646192674202379
ADBM,15,0.24444444444444444,0.8042259333731284,1.4266666666666665,1.0082305914917653,0.9315409787236,0.26666666666666666,4.179389312977099,2.0,2.715352860231963,0.693867243867244,0.3529237615180797
LTM,15,0.29777777777777775,0.8675881379297539,1.5644444444444445,0.6094128469895688,0.5275408371700646,0.0,NaN,2.0,3.5836655809490345,0.501010101010101,0.3452592940088688
ATN,15,0.1288888888888889,0.9276481847547435,1.2177777777777774,0.6902706613113184,0.7435813328568215,0.26666666666666666,5.358208955223881,2.0,2.088274111037092,0.41777777777777775,0.1913853507727837
ADBM,15,0.13333333333333333,0.9105986359823826,1.1377777777777778,1.14953406710222,0.9636241116594315,0.3333333333333333,4.066666666666666,1.0,1.697302697302697,0.36317460317460315,0.15608557760126768
LTM,15,0.27555555555555555,0.8683282712259064,1.528888888888889,0.8017141958645554,0.5627028151286511,0.06666666666666667,0.0,3.0,5.623171825237314,0.7180663780663782,0.4588642903118943
ATN,15,0.11555555555555555,0.9376525042055374,1.191111111111111,0.769917276078009,0.7054611268677781,0.2,4.282051282051282,2.0,2.249097472924188,0.2688888888888889,0.1635503529458679
ADBM,15,0.19555555555555557,0.8515752779426887,1.4577777777777778,1.1340886318067862,0.7991565063275573,0.2,4.545454545454546,4.0,2.4533648170011806,0.5043915343915345,0.5206991018005761
LTM,15,0.27555555555555555,0.8921437905348213,1.4311111111111112,0.6192972323440493,0.4467313526516247,0.0,NaN,2.0,2.413627894596752,0.6944973544973544,0.34072364518120707
ATN,15,0.15555555555555556,0.909322900862736,1.1644444444444444,0.7539980898739251,0.7363925939864782,0.13333333333333333,5.65,1.0,2.2296650717703357,0.47333333333333344,0.10521420061571762
ADBM,15,0.2088888888888889,0.8436649766213773,1.222222222222222,1.0226055183572693,0.9564331006472488,0.26666666666666666,5.70945945945946,1.0,1.6548672566371685,0.605026455026455,0.1886816927253379
LTM,15,0.26666666666666666,0.8668049178472307,1.6,0.823754471047914,0.57476703355111,0.06666666666666667,5.2109375,3.0,3.854160809753397,0.6117219817219817,0.5519764180666551
