fw_ID,model,richness_equilibrium,connectance_equilibrium,persistence,max_trophic_level,total_biomass,cv_total_biomass,shannon,evenness,resilience,reactivity
adbm_1,ADBM,10.0,0.24,0.6666666666666666,3.2678571428571423,3.557114017099138,4.041358333870623e-7,1.8884270242443406,0.8201334361062954,-0.0022670711450057143,0.1944701976362678
adbm_10,ADBM,7.0,0.204,0.4666666666666667,3.5,2.7815667630415684,8.109214221871846e-7,1.4536551114843264,0.7470309521691105,-0.002627027264892642,0.004067160416581475
adbm_100,ADBM,11.0,0.19,0.7333333333333333,4.0,2.8001711705728534,0.0001463801640149396,1.6320099476096404,0.6806010112798072,-0.0011568212217999386,0.036120038665767074
adbm_11,ADBM,10.0,0.25,0.6666666666666666,3.5,1.9926497889904082,7.529553778111868e-6,1.9712050405660646,0.8560834718177175,-0.002034888061085592,0.02781496362435255
adbm_12,ADBM,3.0,0.222,0.2,3.0,1.1925659826496304,5.76655774533287e-7,0.823751447389567,0.7498108804046173,-0.15992545396843988,0.2349942291839717
adbm_13,ADBM,8.0,0.188,0.5333333333333333,4.5,2.4403388065723366,0.0007715059952972682,1.2566443329775272,0.6043181824492994,-0.0009451340365609843,0.10354805432033959
adbm_14,ADBM,7.0,0.143,0.4666666666666667,3.666666666666667,1.7353450335709633,5.90145603894805e-8,1.8232940836094234,0.9369878072194563,-0.008833411124210034,0.024724039148821285
adbm_15,ADBM,13.0,0.349,0.8666666666666667,3.605952380952381,4.173862658823639,0.000881683397348943,1.8298343053558703,0.7133997792326042,-0.0007662512613419769,0.024946929073122168
adbm_16,ADBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
adbm_17,ADBM,8.0,0.188,0.5333333333333333,5.916666666666666,1.5458078846302035,0.0004319446105661394,1.4247420780127589,0.685156110164948,-0.0007379084018420587,0.08587628669721202
adbm_18,ADBM,6.0,0.167,0.4,3.0,2.405016584914363,5.603020734691498e-7,1.4159752617597223,0.790270840521785,-0.04431933607292231,0.05798095756521638
adbm_19,ADBM,6.0,0.222,0.4,4.0,1.389000126653546,5.091109834352099e-6,1.3870588213990682,0.7741322678744685,-0.003940449620630511,0.25448344945335494
adbm_2,ADBM,2.0,0.25,0.13333333333333333,2.0,1.0000017258527465,5.2369237714215765e-6,2.5491878826418576e-5,3.677700716581645e-5,-0.004595973068477281,-0.004590909387766338
adbm_20,ADBM,14.0,0.184,0.9333333333333333,3.3333333333333335,5.736068571846237,1.9009060658298433e-5,2.1699505525145275,0.8222445674686724,-0.0015078593858048252,0.03809200457877925
adbm_21,ADBM,8.0,0.203,0.5333333333333333,4.0,1.9064503261821308,1.989819837929102e-6,1.4568239561669558,0.7005842323367694,-0.003913991301611128,0.16161908243716028
adbm_22,ADBM,7.0,0.388,0.4666666666666667,3.1166666666666667,2.0599814433489674,7.274190752494329e-8,1.669719436536533,0.8580660506586786,-0.002338917120777002,0.024122291597587785
adbm_23,ADBM,6.0,0.139,0.4,2.5,1.4252247244204033,8.158417384963573e-5,0.8104052388328562,0.45229577560541856,-0.0016089973282507719,5.394639566870067e-5
adbm_24,ADBM,6.0,0.25,0.4,3.0,2.5557072057252155,5.3230602216285913e-8,1.5033581155406224,0.8390401397952791,-0.011636549755080815,0.014660883294894747
adbm_25,ADBM,6.0,0.278,0.4,2.8,1.711967402903964,1.7140431695451788e-7,1.366621832066449,0.7627261669532193,-0.0026790136454232613,0.03206878712487243
adbm_26,ADBM,10.0,0.17,0.6666666666666666,2.916666666666667,3.661343576527564,2.4845218922944975e-5,1.852177312836469,0.8043903864712714,-0.0011039386437828032,0.011989430282293042
adbm_27,ADBM,8.0,0.312,0.5333333333333333,2.7857142857142856,4.3661248247535935,4.072572215852618e-16,1.6814793732459177,0.8086206510463226,-0.03356961852964994,0.10962366864516702
adbm_28,ADBM,8.0,0.312,0.5333333333333333,2.7095238095238092,3.8440764392331723,9.555069079241904e-7,1.934448369208825,0.9302730230377716,-0.005247794971243467,0.07063458212683502
adbm_29,ADBM,12.0,0.222,0.8,5.0,3.8173762222302807,0.0005957730433566827,1.747295399533142,0.7031633963723395,-0.0009549246728896569,0.21138751663970248
adbm_3,ADBM,12.0,0.111,0.8,4.0,4.014849089971393,1.4664312142447217e-5,2.0353258238061387,0.8190753660624565,-0.001536048749114783,0.02184315663633285
adbm_30,ADBM,3.0,0.222,0.2,2.0,2.047109037541655,0.00011887643582360685,0.8073943592520907,0.7349220171484939,-0.0005930053315997925,0.004492268915319157
adbm_31,ADBM,9.0,0.21,0.6,3.5,4.939378194118759,3.555466626654114e-7,1.9198792776574987,0.8737747144559264,-0.0033577260312103057,0.158255839890365
adbm_32,ADBM,2.0,0.25,0.13333333333333333,2.0,1.0000026821447408,2.139439689973995e-6,3.7179908352933484e-5,5.3639269401483285e-5,-0.00241989022281814,-0.0024198275433770905
adbm_33,ADBM,6.0,0.361,0.4,3.0,1.0863087017293873,1.2627922651533005e-6,1.4020262379385042,0.7824857420971467,-0.0005711517394228708,0.0756898509812233
adbm_34,ADBM,6.0,0.139,0.4,2.333333333333333,3.807309042880065,1.5536537112803886e-6,1.354239082309084,0.755815222727709,-0.0016074083542923297,0.012414466883550811
adbm_35,ADBM,4.0,0.25,0.26666666666666666,2.333333333333333,2.2278136270683477,9.8352352830911e-10,1.0486133362335914,0.7564146299971168,-0.02406274467895293,0.06514855299072016
adbm_36,ADBM,10.0,0.18,0.6666666666666666,3.5,3.7674139252945076,9.178598410934616e-6,1.7173429037464596,0.7458325466327946,-0.00032215290704360453,0.17718782435314392
adbm_37,ADBM,8.0,0.094,0.5333333333333333,3.0,2.452302574713241,1.0053634530877854e-8,1.9596489457069879,0.9423919386182524,-0.012727723272517866,0.011297079073829222
adbm_38,ADBM,10.0,0.14,0.6666666666666666,2.5,3.184105177517062,0.0014092320962518585,1.6346842947410085,0.7099343688599288,-0.0007043143232855869,0.0009279349409588741
adbm_39,ADBM,13.0,0.136,0.8666666666666667,4.0,3.591386733380928,0.000186446738595607,1.761819395726743,0.686882721719843,-0.0008696165454064124,0.10818781938165942
adbm_4,ADBM,8.0,0.266,0.5333333333333333,3.083333333333333,1.7794399903905425,5.0355291517302446e-5,0.9627658386771929,0.4629925003322967,-0.0012099554691562483,0.035950541472575155
adbm_40,ADBM,6.0,0.222,0.4,3.5,2.362540857646417,1.0139792869348446e-6,1.43017760040053,0.7981973166390991,-0.0027879602550619498,0.32365850448398764
adbm_41,ADBM,13.0,0.154,0.8666666666666667,3.2095238095238092,3.603047179039452,0.001900737054145916,1.7949115060938583,0.6997843839966631,-0.00044738256694303025,0.03560081826606303
adbm_42,ADBM,7.0,0.184,0.4666666666666667,4.5,1.0470389147380221,4.532959596249936e-5,1.381237506668003,0.7098156650956142,-0.001834663264685696,0.0036939065932420074
adbm_43,ADBM,5.0,0.28,0.3333333333333333,2.333333333333333,2.29500018381501,2.7253206577401804e-6,1.0434957834095235,0.6483603842979873,-0.003561490632314881,0.0010282220087095195
adbm_44,ADBM,2.0,0.25,0.13333333333333333,2.0,1.084081593408021,6.150837294106495e-16,0.6596163551403739,0.9516252444502707,-0.033606300539425565,0.0029294893958303372
adbm_45,ADBM,8.0,0.344,0.5333333333333333,2.7357142857142853,5.297266691662992,9.109616514387836e-9,1.9280746623921439,0.9272079179656029,-0.006757675560382071,0.028990826985677124
adbm_46,ADBM,14.0,0.219,0.9333333333333333,3.6999999999999997,4.302145187773237,0.000889824684651421,1.8221443322905517,0.6904527278898476,-0.00021063760142170664,0.002505330506618791
adbm_47,ADBM,13.0,0.172,0.8666666666666667,4.0,5.888399327189969,0.032495109325732886,2.177265820844359,0.8488533368156407,-0.0013776149594112064,0.320844452790523
adbm_48,ADBM,10.0,0.19,0.6666666666666666,3.0,3.105562626776937,1.2935129354485784e-5,1.5100856144194494,0.6558218495438485,-0.001969233347405902,0.06942843879320354
adbm_49,ADBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
adbm_5,ADBM,6.0,0.194,0.4,2.4000000000000004,2.8115105659885646,2.3119256137215855e-5,1.3269803790965444,0.740601850798784,-0.0005918305044042227,0.0137222450397024
adbm_50,ADBM,10.0,0.39,0.6666666666666666,2.9011904761904765,5.000818543316099,3.1355753499195114e-7,2.1447127246934463,0.9314369016020517,-0.0018556847895155443,0.04483947189212159
adbm_51,ADBM,8.0,0.297,0.5333333333333333,2.6111111111111107,3.844666413011555,2.042791685374478e-6,1.7420674849975821,0.8377573738333068,-0.003111680755580849,0.013800560507504436
adbm_52,ADBM,7.0,0.143,0.4666666666666667,3.5,1.6973789316465075,2.6936552670974717e-6,1.7054302887830883,0.8764177984327943,-0.0009273103703558808,0.007085149694474229
adbm_53,ADBM,7.0,0.163,0.4666666666666667,3.0,3.2400396662442166,0.0008567134263803666,1.3803960753437465,0.7093832549328608,-0.0004944071204651277,0.011196226810463278
adbm_54,ADBM,6.0,0.139,0.4,3.0,2.2253855907868867,0.0006626649892833252,1.1503771960658111,0.6420377376665569,-0.0005153713201259731,0.10083839611122122
adbm_55,ADBM,8.0,0.297,0.5333333333333333,2.85,3.7085012874798746,4.913919949612667e-7,1.792749772187942,0.8621304019634544,-0.003048599553191735,0.04364913807723356
adbm_56,ADBM,8.0,0.172,0.5333333333333333,3.5,2.7460459327371756,6.75127057040244e-5,1.7483111283027197,0.8407599315777741,-0.0014897322573534815,0.004209037683306695
adbm_57,ADBM,9.0,0.247,0.6,2.6840277777777777,5.4212235299791995,0.0,1.8934347670638962,0.8617392990203034,-0.016956802026780658,0.07414519184036286
