fw_ID,model,dist_model,outcome,failed
ltm_75_10,LTM,3.394563269876484,Equilibrium,FALSE
atn_75_10,ATN,3.6651232272992162,Equilibrium,FALSE
adbm_75_10,ADBM,2.635824541647046,Equilibrium,FALSE
niche_75_10,Niche,2.9415404498880173,Equilibrium,FALSE
cascade_75_10,Cascade,3.0199407806288088,Equilibrium,FALSE
maxent_75_10,MaxEnt,3.8029737031164785,Equilibrium,FALSE
ltm_76_10,LTM,7.385902668668873,Equilibrium,FALSE
atn_76_10,ATN,6.447450481504581,Equilibrium,FALSE
adbm_76_10,ADBM,4.63677787778446,Equilibrium,FALSE
niche_76_10,Niche,2.961006885437635,Equilibrium,FALSE
cascade_76_10,Cascade,3.420246379241012,Equilibrium,FALSE
maxent_76_10,MaxEnt,3.511139681135317,Equilibrium,FALSE
ltm_77_10,LTM,3.630784343889018,Equilibrium,FALSE
atn_77_10,ATN,2.332915213812453,Equilibrium,FALSE
adbm_77_10,ADBM,4.3620268100821775,Equilibrium,FALSE
niche_77_10,Niche,6.844456824323203,Equilibrium,FALSE
cascade_77_10,Cascade,6.729469245871327,Equilibrium,FALSE
random_77_10,Random,6.164075711597739,Equilibrium,FALSE
maxent_77_10,MaxEnt,5.629369205518793,Equilibrium,FALSE
ltm_78_10,LTM,2.712437165567404,Equilibrium,FALSE
niche_78_10,Niche,3.6211863677204117,Equilibrium,FALSE
cascade_78_10,Cascade,4.83778192826495,Equilibrium,FALSE
maxent_78_10,MaxEnt,2.4311193833362172,Equilibrium,FALSE
atn_79_10,ATN,6.818729587338382,Equilibrium,FALSE
adbm_79_10,ADBM,3.2630661125840765,Equilibrium,FALSE
niche_79_10,Niche,6.010571266248434,Equilibrium,FALSE
cascade_79_10,Cascade,3.689000745997841,Equilibrium,FALSE
maxent_79_10,MaxEnt,3.298470794205444,Equilibrium,FALSE
ltm_80_10,LTM,2.9416815695088707,Equilibrium,FALSE
atn_80_10,ATN,2.871323520640081,Equilibrium,FALSE
adbm_80_10,ADBM,3.649173996565397,Equilibrium,FALSE
niche_80_10,Niche,5.68818210664271,Equilibrium,FALSE
cascade_80_10,Cascade,5.670279969480743,Equilibrium,FALSE
random_80_10,Random,3.647876361800519,Equilibrium,FALSE
ltm_81_10,LTM,5.822321733005639,Equilibrium,FALSE
atn_81_10,ATN,3.560985018398452,Equilibrium,FALSE
adbm_81_10,ADBM,2.8881553731093104,Equilibrium,FALSE
niche_81_10,Niche,3.527759302622531,Equilibrium,FALSE
cascade_81_10,Cascade,2.9877106993787037,Equilibrium,FALSE
maxent_81_10,MaxEnt,4.661346649418943,Equilibrium,FALSE
ltm_82_10,LTM,4.146269100872483,Equilibrium,FALSE
atn_82_10,ATN,3.494264827030224,Equilibrium,FALSE
adbm_82_10,ADBM,3.0587374256820428,Equilibrium,FALSE
niche_82_10,Niche,4.293603959419313,Equilibrium,FALSE
cascade_82_10,Cascade,3.311357453211424,Equilibrium,FALSE
maxent_82_10,MaxEnt,2.809570893926805,Equilibrium,FALSE
atn_83_10,ATN,5.3567861538813135,Equilibrium,FALSE
niche_83_10,Niche,2.890003775219375,Equilibrium,FALSE
cascade_83_10,Cascade,3.4109405519699756,Equilibrium,FALSE
maxent_83_10,MaxEnt,4.36354875660014,Equilibrium,FALSE
ltm_84_10,LTM,2.6884908197790947,Equilibrium,FALSE
atn_84_10,ATN,2.563917474337496,Equilibrium,FALSE
adbm_84_10,ADBM,2.634708238070364,Equilibrium,FALSE
niche_84_10,Niche,5.543314303767254,Equilibrium,FALSE
cascade_84_10,Cascade,3.78790797275814,Equilibrium,FALSE
maxent_84_10,MaxEnt,6.546174778412047,Equilibrium,FALSE
ltm_85_10,LTM,2.538560163631591,Equilibrium,FALSE
atn_85_10,ATN,3.1225710076280304,Equilibrium,FALSE
niche_85_10,Niche,2.4763948835442986,Equilibrium,FALSE
cascade_85_10,Cascade,4.261890936568709,Equilibrium,FALSE
ltm_86_10,LTM,2.635474086434987,Equilibrium,FALSE
atn_86_10,ATN,2.2077594491581323,Equilibrium,FALSE
adbm_86_10,ADBM,3.9931316451029373,Equilibrium,FALSE
niche_86_10,Niche,14.214579505575742,Equilibrium,FALSE
cascade_86_10,Cascade,7.127640640526875,Equilibrium,FALSE
random_86_10,Random,5.421086790602411,Equilibrium,FALSE
maxent_86_10,MaxEnt,13.543153637260561,Equilibrium,FALSE
atn_87_10,ATN,4.968994993796855,Equilibrium,FALSE
adbm_87_10,ADBM,3.244681550470671,Equilibrium,FALSE
niche_87_10,Niche,2.998861691355216,Equilibrium,FALSE
cascade_87_10,Cascade,3.3152733378310244,Equilibrium,FALSE
maxent_87_10,MaxEnt,5.379356641534813,Equilibrium,FALSE
atn_88_10,ATN,4.211306165103916,Equilibrium,FALSE
adbm_88_10,ADBM,3.3527204010153784,Equilibrium,FALSE
niche_88_10,Niche,4.286230131771713,Equilibrium,FALSE
cascade_88_10,Cascade,3.7430236485536676,Equilibrium,FALSE
maxent_88_10,MaxEnt,5.128442260953989,Equilibrium,FALSE
atn_89_10,ATN,3.9601046737087886,Equilibrium,FALSE
niche_89_10,Niche,4.637303229887996,Equilibrium,FALSE
cascade_89_10,Cascade,6.095877585759564,Equilibrium,FALSE
atn_90_10,ATN,4.016791245923038,Equilibrium,FALSE
adbm_90_10,ADBM,3.234907277525872,Equilibrium,FALSE
niche_90_10,Niche,3.94876496229113,Equilibrium,FALSE
cascade_90_10,Cascade,3.0373920661441236,Equilibrium,FALSE
ltm_91_10,LTM,4.577770352981276,Equilibrium,FALSE
atn_91_10,ATN,3.61691439241493,Equilibrium,FALSE
adbm_91_10,ADBM,2.9032217685701935,Equilibrium,FALSE
niche_91_10,Niche,1.9594229115329054,Equilibrium,FALSE
cascade_91_10,Cascade,3.6269487083248935,Equilibrium,FALSE
random_91_10,Random,2.058395955884161,Equilibrium,FALSE
maxent_91_10,MaxEnt,6.31581389479121,Equilibrium,FALSE
atn_92_10,ATN,4.249410292873562,Equilibrium,FALSE
adbm_92_10,ADBM,3.8985833753999777,Equilibrium,FALSE
niche_92_10,Niche,8.155773216738545,Equilibrium,FALSE
cascade_92_10,Cascade,10.617062830169331,Equilibrium,FALSE
random_92_10,Random,5.127050133247479,Equilibrium,FALSE
maxent_92_10,MaxEnt,5.525227203848631,Equilibrium,FALSE
ltm_93_10,LTM,3.049642803337207,Equilibrium,FALSE
atn_93_10,ATN,2.7873756148009172,Equilibrium,FALSE
niche_93_10,Niche,2.842254725522456,Equilibrium,FALSE
cascade_93_10,Cascade,3.4767900167890344,Equilibrium,FALSE
random_93_10,Random,3.084483101331457,Equilibrium,FALSE
ltm_94_10,LTM,5.722068456663337,Equilibrium,FALSE
atn_94_10,ATN,3.0823477331490676,Equilibrium,FALSE
adbm_94_10,ADBM,2.9544999890605,Equilibrium,FALSE
niche_94_10,Niche,2.885042648665454,Equilibrium,FALSE
cascade_94_10,Cascade,3.3513000455028723,Equilibrium,FALSE
maxent_94_10,MaxEnt,3.6782817252711624,Equilibrium,FALSE
ltm_95_10,LTM,3.3183492080760977,Equilibrium,FALSE
atn_95_10,ATN,3.606229220733636,Equilibrium,FALSE
adbm_95_10,ADBM,2.2678452973034946,Equilibrium,FALSE
niche_95_10,Niche,3.99173509291117,Equilibrium,FALSE
cascade_95_10,Cascade,3.3434054193125275,Equilibrium,FALSE
maxent_95_10,MaxEnt,3.9342646721418792,Equilibrium,FALSE
ltm_96_10,LTM,4.162403508232054,Equilibrium,FALSE
atn_96_10,ATN,3.235979901457992,Equilibrium,FALSE
adbm_96_10,ADBM,2.9890368625009374,Equilibrium,FALSE
niche_96_10,Niche,6.2814608521468145,Equilibrium,FALSE
cascade_96_10,Cascade,5.742005892207042,Equilibrium,FALSE
random_96_10,Random,2.8012453789965077,Equilibrium,FALSE
maxent_96_10,MaxEnt,4.427322295390672,Equilibrium,FALSE
ltm_97_10,LTM,5.018366665453784,Equilibrium,FALSE
atn_97_10,ATN,2.370051551502893,Equilibrium,FALSE
adbm_97_10,ADBM,2.8710986600886184,Equilibrium,FALSE
niche_97_10,Niche,3.921349110968769,Equilibrium,FALSE
cascade_97_10,Cascade,5.55344497328492,Equilibrium,FALSE
random_97_10,Random,2.417555333541026,Equilibrium,FALSE
maxent_97_10,MaxEnt,6.93934763505774,Equilibrium,FALSE
ltm_98_10,LTM,3.034814563817216,Equilibrium,FALSE
atn_98_10,ATN,2.7852594665231343,Equilibrium,FALSE
adbm_98_10,ADBM,2.6659420913685934,Equilibrium,FALSE
niche_98_10,Niche,5.2269653622038525,Equilibrium,FALSE
cascade_98_10,Cascade,6.617589464712363,Equilibrium,FALSE
random_98_10,Random,3.049324267026323,Equilibrium,FALSE
maxent_98_10,MaxEnt,4.75954006748269,Equilibrium,FALSE
atn_99_10,ATN,2.8542222524956897,Equilibrium,FALSE
adbm_99_10,ADBM,5.368964351698077,Equilibrium,FALSE
niche_99_10,Niche,4.13089256317712,Equilibrium,FALSE
cascade_99_10,Cascade,3.9482902183698383,Equilibrium,FALSE
maxent_99_10,MaxEnt,3.3082558902777675,Equilibrium,FALSE
ltm_100_10,LTM,3.4024773320595543,Equilibrium,FALSE
atn_100_10,ATN,3.0299308216951757,Equilibrium,FALSE
adbm_100_10,ADBM,2.3068635773097697,Equilibrium,FALSE
niche_100_10,Niche,3.416506275158665,Equilibrium,FALSE
cascade_100_10,Cascade,3.1042630442506223,Equilibrium,FALSE
atn_1_20,ATN,1.566023703060715,Equilibrium,FALSE
adbm_1_20,ADBM,0.7367467337876259,Equilibrium,FALSE
niche_1_20,Niche,1.6914300811511485,Equilibrium,FALSE
cascade_1_20,Cascade,1.0264707168073086,Equilibrium,FALSE
maxent_1_20,MaxEnt,1.4092176227868132,Equilibrium,FALSE
ltm_2_20,LTM,3.0026290681176575,Equilibrium,FALSE
atn_2_20,ATN,1.6022663644141844,Equilibrium,FALSE
adbm_2_20,ADBM,1.4884731562922755,Equilibrium,FALSE
niche_2_20,Niche,2.2240631594148,Equilibrium,FALSE
cascade_2_20,Cascade,2.1198011466863633,Equilibrium,FALSE
atn_3_20,ATN,1.3927347812446154,Equilibrium,FALSE
adbm_3_20,ADBM,2.0736146527720325,Equilibrium,FALSE
niche_3_20,Niche,2.3896423850951916,Equilibrium,FALSE
cascade_3_20,Cascade,2.462648106828574,Equilibrium,FALSE
maxent_3_20,MaxEnt,3.0736333848013655,Equilibrium,FALSE
ltm_4_20,LTM,3.869926702415454,Equilibrium,FALSE
atn_4_20,ATN,1.26647869293638,Equilibrium,FALSE
adbm_4_20,ADBM,1.9072982742155393,Equilibrium,FALSE
niche_4_20,Niche,2.6418345051312033,Equilibrium,FALSE
cascade_4_20,Cascade,2.1217824412574573,Equilibrium,FALSE
random_4_20,Random,2.9999452543803833,Equilibrium,FALSE
ltm_5_20,LTM,3.657220145530904,Equilibrium,FALSE
atn_5_20,ATN,1.6765761066457672,Equilibrium,FALSE
adbm_5_20,ADBM,1.302763981669335,Equilibrium,FALSE
niche_5_20,Niche,3.659441182484025,Equilibrium,FALSE
cascade_5_20,Cascade,2.7771733536066936,Equilibrium,FALSE
ltm_6_20,LTM,7.908743152516433,Equilibrium,FALSE
atn_6_20,ATN,1.2633415603439007,Equilibrium,FALSE
adbm_6_20,ADBM,0.7509773320866682,Equilibrium,FALSE
niche_6_20,Niche,0.9955017483075779,Equilibrium,FALSE
cascade_6_20,Cascade,2.239040422288534,Equilibrium,FALSE
maxent_6_20,MaxEnt,1.4499211835902195,Equilibrium,FALSE
atn_7_20,ATN,1.6887882714656737,Equilibrium,FALSE
adbm_7_20,ADBM,1.527265703063567,Equilibrium,FALSE
niche_7_20,Niche,1.6328251162681875,Equilibrium,FALSE
cascade_7_20,Cascade,1.6648196448673973,Equilibrium,FALSE
random_7_20,Random,3.8007106253688057,Equilibrium,FALSE
maxent_7_20,MaxEnt,1.0898985828393233,Equilibrium,FALSE
ltm_8_20,LTM,4.11048212785439,Equilibrium,FALSE
atn_8_20,ATN,1.2877659109179902,Equilibrium,FALSE
adbm_8_20,ADBM,0.7373623756459963,Equilibrium,FALSE
niche_8_20,Niche,2.0289037401625234,Equilibrium,FALSE
cascade_8_20,Cascade,1.5565136186132622,Equilibrium,FALSE
maxent_8_20,MaxEnt,2.1689260838091182,Equilibrium,FALSE
ltm_9_20,LTM,4.844108644815407,Equilibrium,FALSE
atn_9_20,ATN,1.2458759244547746,Equilibrium,FALSE
niche_9_20,Niche,3.543556016687415,Equilibrium,FALSE
cascade_9_20,Cascade,1.6620156144564973,Equilibrium,FALSE
maxent_9_20,MaxEnt,1.253768362252731,Equilibrium,FALSE
atn_10_20,ATN,2.3649606460039254,Equilibrium,FALSE
niche_10_20,Niche,2.553355388921365,Equilibrium,FALSE
cascade_10_20,Cascade,2.7394031001655863,Equilibrium,FALSE
maxent_10_20,MaxEnt,2.45903600443329,Equilibrium,FALSE
atn_11_20,ATN,1.1852514245894579,Equilibrium,FALSE
adbm_11_20,ADBM,0.6861151234552999,Equilibrium,FALSE
niche_11_20,Niche,3.514706434524321,Equilibrium,FALSE
cascade_11_20,Cascade,4.369150568480415,Equilibrium,FALSE
random_11_20,Random,1.8285548775431797,Equilibrium,FALSE
maxent_11_20,MaxEnt,2.54057958373758,Equilibrium,FALSE
niche_12_20,Niche,3.6898004231723984,Equilibrium,FALSE
cascade_12_20,Cascade,3.0303152843700403,Equilibrium,FALSE
random_12_20,Random,2.8286637831903434,Equilibrium,FALSE
maxent_12_20,MaxEnt,1.6821477893461758,Equilibrium,FALSE
ltm_13_20,LTM,2.223137346583093,Equilibrium,FALSE
atn_13_20,ATN,0.6588572155296989,Equilibrium,FALSE
adbm_13_20,ADBM,2.190673585828907,Equilibrium,FALSE
niche_13_20,Niche,2.0235743371992467,Equilibrium,FALSE
cascade_13_20,Cascade,2.326797983242622,Equilibrium,FALSE
maxent_13_20,MaxEnt,1.9078419353856062,Equilibrium,FALSE
ltm_14_20,LTM,1.6936001490736132,Equilibrium,FALSE
niche_14_20,Niche,2.0103706979758837,Equilibrium,FALSE
cascade_14_20,Cascade,2.856207441379799,Equilibrium,FALSE
maxent_14_20,MaxEnt,2.6628983350520445,Equilibrium,FALSE
ltm_15_20,LTM,1.598063522238814,Equilibrium,FALSE
atn_15_20,ATN,2.41623562130867,Equilibrium,FALSE
niche_15_20,Niche,2.5215332884727117,Equilibrium,FALSE
cascade_15_20,Cascade,2.9362429525363374,Equilibrium,FALSE
random_15_20,Random,2.8652569753319557,Equilibrium,FALSE
maxent_15_20,MaxEnt,1.5726915851465681,Equilibrium,FALSE
atn_16_20,ATN,1.5884483204846005,Equilibrium,FALSE
adbm_16_20,ADBM,1.3948308829946914,Equilibrium,FALSE
niche_16_20,Niche,3.879360533662402,Equilibrium,FALSE
cascade_16_20,Cascade,3.010667967250568,Equilibrium,FALSE
maxent_16_20,MaxEnt,3.269281468263955,Equilibrium,FALSE
ltm_17_20,LTM,1.074178002125319,Equilibrium,FALSE
atn_17_20,ATN,1.7742070990509555,Equilibrium,FALSE
adbm_17_20,ADBM,0.9918851409178608,Equilibrium,FALSE
niche_17_20,Niche,4.083218777929748,Equilibrium,FALSE
cascade_17_20,Cascade,2.0011092037821205,Equilibrium,FALSE
maxent_17_20,MaxEnt,1.620937564905158,Equilibrium,FALSE
ltm_18_20,LTM,3.054718020390061,Equilibrium,FALSE
atn_18_20,ATN,1.630854068347066,Equilibrium,FALSE
adbm_18_20,ADBM,0.574543339528806,Equilibrium,FALSE
niche_18_20,Niche,3.531481397917626,Equilibrium,FALSE
cascade_18_20,Cascade,1.3054058591604274,Equilibrium,FALSE
maxent_18_20,MaxEnt,2.5874775280216866,Equilibrium,FALSE
atn_19_20,ATN,0.9228106397511577,Equilibrium,FALSE
adbm_19_20,ADBM,2.965904269361039,Equilibrium,FALSE
niche_19_20,Niche,1.7532140892923864,Equilibrium,FALSE
cascade_19_20,Cascade,1.6750459797662667,Equilibrium,FALSE
atn_20_20,ATN,1.3586043675877846,Equilibrium,FALSE
adbm_20_20,ADBM,1.2568744965590415,Equilibrium,FALSE
niche_20_20,Niche,4.756322909070088,Equilibrium,FALSE
cascade_20_20,Cascade,3.148521982154132,Equilibrium,FALSE
maxent_20_20,MaxEnt,4.330538259110525,Equilibrium,FALSE
ltm_21_20,LTM,2.349611363057375,Equilibrium,FALSE
atn_21_20,ATN,1.5410386109250118,Equilibrium,FALSE
adbm_21_20,ADBM,0.5792216182326808,Equilibrium,FALSE
niche_21_20,Niche,2.837008041709326,Equilibrium,FALSE
cascade_21_20,Cascade,1.4301572468154538,Equilibrium,FALSE
maxent_21_20,MaxEnt,3.294884804077996,Equilibrium,FALSE
ltm_22_20,LTM,2.2471732650229,Equilibrium,FALSE
atn_22_20,ATN,1.179841771400534,Equilibrium,FALSE
adbm_22_20,ADBM,2.028847353010982,Equilibrium,FALSE
niche_22_20,Niche,2.096147037605511,Equilibrium,FALSE
cascade_22_20,Cascade,2.0869707683637726,Equilibrium,FALSE
ltm_23_20,LTM,2.0782063208552564,Equilibrium,FALSE
atn_23_20,ATN,1.83780711338976,Equilibrium,FALSE
adbm_23_20,ADBM,2.3777770215820393,Equilibrium,FALSE
niche_23_20,Niche,4.736702133337977,Equilibrium,FALSE
cascade_23_20,Cascade,3.044087722749527,Equilibrium,FALSE
random_23_20,Random,2.449242267453264,Equilibrium,FALSE
maxent_23_20,MaxEnt,1.9440927614047185,Equilibrium,FALSE
ltm_24_20,LTM,2.0829764666410977,Equilibrium,FALSE
atn_24_20,ATN,1.705743080938746,Equilibrium,FALSE
adbm_24_20,ADBM,0.6812087746797106,Equilibrium,FALSE
niche_24_20,Niche,3.5368924508244532,Equilibrium,FALSE
cascade_24_20,Cascade,3.230515307461051,Equilibrium,FALSE
maxent_24_20,MaxEnt,1.870636069746821,Equilibrium,FALSE
ltm_25_20,LTM,3.1854805539915985,Equilibrium,FALSE
atn_25_20,ATN,1.869798100726383,Equilibrium,FALSE
adbm_25_20,ADBM,1.5373168420968064,Equilibrium,FALSE
niche_25_20,Niche,5.186015601072377,Equilibrium,FALSE
cascade_25_20,Cascade,4.08820589205815,Equilibrium,FALSE
random_25_20,Random,1.7250906729189572,Equilibrium,FALSE
maxent_25_20,MaxEnt,5.353980538670298,Equilibrium,FALSE
ltm_26_20,LTM,2.6714161211463376,Equilibrium,FALSE
atn_26_20,ATN,1.8022143882152881,Equilibrium,FALSE
adbm_26_20,ADBM,1.3245039984390763,Equilibrium,FALSE
niche_26_20,Niche,7.014334583747311,Equilibrium,FALSE
cascade_26_20,Cascade,4.210811838810831,Equilibrium,FALSE
random_26_20,Random,0.7640649708890209,Equilibrium,FALSE
maxent_26_20,MaxEnt,4.1748754062427915,Equilibrium,FALSE
ltm_27_20,LTM,0.8758563005349881,Equilibrium,FALSE
atn_27_20,ATN,2.5160985495717854,Equilibrium,FALSE
adbm_27_20,ADBM,1.0197567344673244,Equilibrium,FALSE
niche_27_20,Niche,2.534693190154965,Equilibrium,FALSE
cascade_27_20,Cascade,2.2175435439219746,Equilibrium,FALSE
random_27_20,Random,3.8700790045290856,Equilibrium,FALSE
maxent_27_20,MaxEnt,2.6274534117079384,Equilibrium,FALSE
ltm_28_20,LTM,7.183229365971853,Equilibrium,FALSE
atn_28_20,ATN,1.6600358086008764,Equilibrium,FALSE
adbm_28_20,ADBM,0.8894040771405131,Equilibrium,FALSE
niche_28_20,Niche,1.8076900181918143,Equilibrium,FALSE
cascade_28_20,Cascade,1.8864995314640114,Equilibrium,FALSE
maxent_28_20,MaxEnt,2.753917394156551,Equilibrium,FALSE
ltm_29_20,LTM,1.718742009405932,Equilibrium,FALSE
atn_29_20,ATN,1.0656769662431955,Equilibrium,FALSE
adbm_29_20,ADBM,1.0970314412935072,Equilibrium,FALSE
niche_29_20,Niche,2.4127227036552372,Equilibrium,FALSE
cascade_29_20,Cascade,2.9234469930939477,Equilibrium,FALSE
maxent_29_20,MaxEnt,3.2244890920544234,Equilibrium,FALSE
atn_30_20,ATN,1.5454719826235823,Equilibrium,FALSE
adbm_30_20,ADBM,1.9777352280914715,Equilibrium,FALSE
niche_30_20,Niche,3.263416635346629,Equilibrium,FALSE
cascade_30_20,Cascade,1.6403575205192074,Equilibrium,FALSE
maxent_30_20,MaxEnt,1.3167805788053804,Equilibrium,FALSE
ltm_31_20,LTM,3.5122142285389972,Equilibrium,FALSE
atn_31_20,ATN,2.429523946590746,Equilibrium,FALSE
adbm_31_20,ADBM,1.6230426435151724,Equilibrium,FALSE
niche_31_20,Niche,2.1679222638809237,Equilibrium,FALSE
cascade_31_20,Cascade,1.5299968603421235,Equilibrium,FALSE
maxent_31_20,MaxEnt,3.0504020248151194,Equilibrium,FALSE
ltm_32_20,LTM,2.7818104058147273,Equilibrium,FALSE
atn_32_20,ATN,1.2308114655605398,Equilibrium,FALSE
adbm_32_20,ADBM,1.4264990137552884,Equilibrium,FALSE
niche_32_20,Niche,5.089352135318664,Equilibrium,FALSE
cascade_32_20,Cascade,4.1689467279939,Equilibrium,FALSE
random_32_20,Random,1.67197247144006,Equilibrium,FALSE
maxent_32_20,MaxEnt,2.697293424044448,Equilibrium,FALSE
ltm_33_20,LTM,1.8737134614170743,Equilibrium,FALSE
atn_33_20,ATN,1.5914268658349962,Equilibrium,FALSE
adbm_33_20,ADBM,0.8264556557722874,Equilibrium,FALSE
niche_33_20,Niche,3.273000275428946,Equilibrium,FALSE
cascade_33_20,Cascade,3.06668214408098,Equilibrium,FALSE
random_33_20,Random,2.8184196801696397,Equilibrium,FALSE
maxent_33_20,MaxEnt,2.3340507106616424,Equilibrium,FALSE
atn_34_20,ATN,1.5668175060364384,Equilibrium,FALSE
adbm_34_20,ADBM,1.316637916792681,Equilibrium,FALSE
niche_34_20,Niche,1.8118194657062645,Equilibrium,FALSE
cascade_34_20,Cascade,2.7208509189684498,Equilibrium,FALSE
maxent_34_20,MaxEnt,1.3414721576966806,Equilibrium,FALSE
atn_35_20,ATN,1.0919201275299741,Equilibrium,FALSE
niche_35_20,Niche,3.7460183132839413,Equilibrium,FALSE
cascade_35_20,Cascade,2.6521857268426365,Equilibrium,FALSE
maxent_35_20,MaxEnt,2.6013767466018254,Equilibrium,FALSE
atn_36_20,ATN,0.9555013412003535,Equilibrium,FALSE
niche_36_20,Niche,1.2026159773689942,Equilibrium,FALSE
cascade_36_20,Cascade,2.014551133473234,Equilibrium,FALSE
maxent_36_20,MaxEnt,1.4271901326282908,Equilibrium,FALSE
ltm_37_20,LTM,2.051763046059421,Equilibrium,FALSE
atn_37_20,ATN,1.3843098543442955,Equilibrium,FALSE
niche_37_20,Niche,3.812933298413245,Equilibrium,FALSE
cascade_37_20,Cascade,3.430845230821699,Equilibrium,FALSE
maxent_37_20,MaxEnt,3.435803514854784,Equilibrium,FALSE
ltm_38_20,LTM,4.047604901834093,Equilibrium,FALSE
niche_38_20,Niche,3.267756289227337,Equilibrium,FALSE
cascade_38_20,Cascade,1.3092398999240316,Equilibrium,FALSE
maxent_38_20,MaxEnt,2.8174984824124163,Equilibrium,FALSE
ltm_39_20,LTM,2.0801713684634517,Equilibrium,FALSE
atn_39_20,ATN,1.799958493246229,Equilibrium,FALSE
adbm_39_20,ADBM,0.6187169438591563,Equilibrium,FALSE
niche_39_20,Niche,3.729218784012132,Equilibrium,FALSE
cascade_39_20,Cascade,5.305190391977509,Equilibrium,FALSE
random_39_20,Random,1.4950508128540432,Equilibrium,FALSE
maxent_39_20,MaxEnt,3.0628564140873746,Equilibrium,FALSE
atn_40_20,ATN,1.5438696321206258,Equilibrium,FALSE
adbm_40_20,ADBM,1.3172040223367878,Equilibrium,FALSE
niche_40_20,Niche,2.4558083414346754,Equilibrium,FALSE
cascade_40_20,Cascade,2.4898904978298613,Equilibrium,FALSE
ltm_41_20,LTM,0.9073971222984835,Equilibrium,FALSE
atn_41_20,ATN,1.8916974474178319,Equilibrium,FALSE
adbm_41_20,ADBM,1.7175828592108864,Equilibrium,FALSE
niche_41_20,Niche,1.5187020900346155,Equilibrium,FALSE
cascade_41_20,Cascade,3.982544961871632,Equilibrium,FALSE
maxent_41_20,MaxEnt,2.4223781018103367,Equilibrium,FALSE
atn_42_20,ATN,1.6970973631958441,Equilibrium,FALSE
adbm_42_20,ADBM,1.3089507739344217,Equilibrium,FALSE
niche_42_20,Niche,3.922083018005783,Equilibrium,FALSE
cascade_42_20,Cascade,2.939826701282934,Equilibrium,FALSE
maxent_42_20,MaxEnt,3.3410828325776376,Equilibrium,FALSE
atn_43_20,ATN,1.1435046808319584,Equilibrium,FALSE
adbm_43_20,ADBM,0.9259868729585548,Equilibrium,FALSE
niche_43_20,Niche,2.7031888492136424,Equilibrium,FALSE
cascade_43_20,Cascade,4.372455130015056,Equilibrium,FALSE
maxent_43_20,MaxEnt,3.0611343552878023,Equilibrium,FALSE
atn_44_20,ATN,2.6325991372365882,Equilibrium,FALSE
adbm_44_20,ADBM,1.6439300748257841,Equilibrium,FALSE
niche_44_20,Niche,3.4877567060122994,Equilibrium,FALSE
cascade_44_20,Cascade,2.140669469173576,Equilibrium,FALSE
maxent_44_20,MaxEnt,2.2906297503963704,Equilibrium,FALSE
ltm_45_20,LTM,1.3212465079818307,Equilibrium,FALSE
atn_45_20,ATN,0.7588524765230436,Equilibrium,FALSE
adbm_45_20,ADBM,0.7980309158809772,Equilibrium,FALSE
niche_45_20,Niche,2.231304382542574,Equilibrium,FALSE
cascade_45_20,Cascade,1.9827365130416377,Equilibrium,FALSE
maxent_45_20,MaxEnt,2.250945721137206,Equilibrium,FALSE
ltm_46_20,LTM,2.3912161883570655,Equilibrium,FALSE
atn_46_20,ATN,1.4048156274723114,Equilibrium,FALSE
adbm_46_20,ADBM,0.9048174256448258,Equilibrium,FALSE
niche_46_20,Niche,1.5053697871513558,Equilibrium,FALSE
cascade_46_20,Cascade,1.3130963400730862,Equilibrium,FALSE
maxent_46_20,MaxEnt,2.940735034180111,Equilibrium,FALSE
ltm_47_20,LTM,1.2949627546197133,Equilibrium,FALSE
atn_47_20,ATN,1.9919881977950222,Equilibrium,FALSE
adbm_47_20,ADBM,1.4004883295582176,Equilibrium,FALSE
niche_47_20,Niche,1.9177346374656847,Equilibrium,FALSE
cascade_47_20,Cascade,1.7581656514019255,Equilibrium,FALSE
maxent_47_20,MaxEnt,1.6740404081635842,Equilibrium,FALSE
ltm_48_20,LTM,3.733534704165576,Equilibrium,FALSE
atn_48_20,ATN,1.7025649545774308,Equilibrium,FALSE
adbm_48_20,ADBM,2.268231647126793,Equilibrium,FALSE
niche_48_20,Niche,2.239637691492809,Equilibrium,FALSE
cascade_48_20,Cascade,3.497362856156267,Equilibrium,FALSE
maxent_48_20,MaxEnt,3.05539634516273,Equilibrium,FALSE
atn_49_20,ATN,2.224238275385143,Equilibrium,FALSE
adbm_49_20,ADBM,1.432786048105715,Equilibrium,FALSE
niche_49_20,Niche,3.102698060972886,Equilibrium,FALSE
cascade_49_20,Cascade,1.5991013328267933,Equilibrium,FALSE
maxent_49_20,MaxEnt,3.4327464686647806,Equilibrium,FALSE
ltm_50_20,LTM,1.9391743010252445,Equilibrium,FALSE
atn_50_20,ATN,2.3071937394800655,Equilibrium,FALSE
adbm_50_20,ADBM,0.6537507927183662,Equilibrium,FALSE
niche_50_20,Niche,1.6315645962961585,Equilibrium,FALSE
cascade_50_20,Cascade,1.7096167834074738,Equilibrium,FALSE
maxent_50_20,MaxEnt,1.3398293502413732,Equilibrium,FALSE
ltm_51_20,LTM,3.2000495414697356,Equilibrium,FALSE
atn_51_20,ATN,1.2679268154294185,Equilibrium,FALSE
niche_51_20,Niche,4.77016528661531,Equilibrium,FALSE
cascade_51_20,Cascade,3.0821760405719965,Equilibrium,FALSE
